ID,P.Value,logFC,Gene.symbol
208810_at,0.716249,-0.18312143,TMEM135///DNAJB6
222316_at,0.7162802,0.12629608,
215186_at,0.7162903,-0.21475771,TBC1D30
207278_s_at,0.7163117,0.17570271,CD209
213314_at,0.7163121,-0.12752212,SMIM8
210202_s_at,0.716335,-0.15826103,BIN1
221722_x_at,0.7163385,0.28861009,LZTS1
215441_at,0.7164367,-0.46520156,
203394_s_at,0.7165199,0.14893203,HES1
213987_s_at,0.716522,0.1515753,CDK13
219911_s_at,0.7165447,-0.22322621,SLCO4A1
202331_at,0.7166428,0.09748108,BCKDHA
204855_at,0.7166443,-0.23296006,SERPINB5
220703_at,0.7166574,-0.09318051,IDI2-AS1
202686_s_at,0.7166651,-0.12514797,AXL
203048_s_at,0.7167982,-0.08723531,TTC37
212940_at,0.716855,-0.12374649,COL6A1
215825_at,0.7168804,0.1835777,
200018_at,0.7169083,0.08393142,LOC100508408///SNORD14B///RPS13
205432_at,0.7169227,0.08694732,OVGP1
201142_at,0.7169343,-0.12698952,EIF2S1
201926_s_at,0.7169809,-0.23505584,CD55
204687_at,0.7170256,-0.11986619,PARM1
216499_at,0.7170385,0.11672583,LOC102723620
215614_at,0.7170462,-0.18307165,
205736_at,0.7171021,0.2914826,PGAM2
221356_x_at,0.7171112,-0.15758574,P2RX2
200595_s_at,0.7171265,0.12108264,EIF3A
212616_at,0.7171688,0.09165385,CHD9
216882_s_at,0.7171892,0.13062255,NEBL
203324_s_at,0.7174868,0.08912008,CAV2
218905_at,0.7175687,0.11014587,INTS8
218987_at,0.7175862,-0.08632856,ATF7IP
216519_s_at,0.7176856,-0.22638223,PROSC
215779_s_at,0.7177027,-0.31218054,HIST1H2BJ///HIST1H2BG
215014_at,0.7177197,-0.14101884,KCND3
206830_at,0.7177288,0.22339277,SLC4A10
221590_s_at,0.7177335,-0.09959327,ALDH6A1
206047_at,0.717771,-0.08056054,GNB3
210024_s_at,0.7178351,-0.13324429,UBE2E3
218744_s_at,0.7178501,-0.27236632,PACSIN3
215886_x_at,0.7178705,0.17564978,USP12
218356_at,0.7179183,0.09461372,MRM2
219244_s_at,0.7179255,0.10777662,MRPL46
219682_s_at,0.7179919,-0.28167236,TBX3
203674_at,0.7180087,-0.08910909,HELZ
203268_s_at,0.7180325,0.1356888,DRG2
216843_x_at,0.7180504,-0.08154504,PMS2P1
207979_s_at,0.7182834,0.25722683,LOC100996919///CD8B
204851_s_at,0.7183109,-0.32700817,DCX
203672_x_at,0.7183284,0.1133994,TPMT
62212_at,0.7185481,-0.08118949,LOC100129924///C1orf50
201248_s_at,0.7185738,0.13953641,SREBF2
201021_s_at,0.7186191,-0.17640264,DSTN
208403_x_at,0.7186289,-0.18092912,MAX
219361_s_at,0.7187609,-0.17563863,AEN
205330_at,0.7188892,-0.13162899,MN1
211959_at,0.718917,0.20249348,IGFBP5
211306_s_at,0.7189651,0.20802661,FCAR
201158_at,0.7190231,-0.15434867,NMT1
221820_s_at,0.7190316,0.08411477,KAT8
212302_at,0.7190576,-0.11711473,RTF1
210114_at,0.7192617,-0.11051854,INVS
217827_s_at,0.7193405,0.08271661,SPG21
218408_at,0.7195428,0.11223819,TIMM10
201684_s_at,0.719568,-0.10549166,TOX4
217532_x_at,0.7196363,-0.10825046,
206375_s_at,0.7196388,-0.09135506,HSPB3
212536_at,0.7196451,0.09446877,ATP11B
217780_at,0.7196829,0.08976545,WDR83OS
46270_at,0.7196931,0.08320784,UBAP1
216901_s_at,0.7197884,0.2629876,IKZF1
207026_s_at,0.7198538,-0.20846708,ATP2B3
204438_at,0.7198618,0.08196491,MRC1
207079_s_at,0.7199282,0.09094023,MED6
203152_at,0.7199303,0.10018118,MRPL40
213757_at,0.719977,0.14429535,
213871_s_at,0.7200334,0.1204092,DNPH1
214679_x_at,0.7200914,0.07895352,GNA11
215942_s_at,0.7200987,0.27359916,GTSE1
203791_at,0.7201844,-0.08494394,DMXL1
218185_s_at,0.7202091,-0.08516918,ARMC1
212975_at,0.720242,-0.12770374,DENND3
219681_s_at,0.7202633,0.35984141,RAB11FIP1
202265_at,0.7202646,0.09901759,COMMD3-BMI1///BMI1
203016_s_at,0.720274,0.09189073,SSX2IP
209259_s_at,0.7203062,-0.08991837,SMC3
206418_at,0.720333,-0.22749005,NOX1
220819_at,0.7203788,0.13698189,FRMD1
207397_s_at,0.720412,0.16516564,HOXD13
211828_s_at,0.7204129,-0.11245282,TNIK
211502_s_at,0.7204965,-0.10596606,CDK14
208449_s_at,0.7205066,0.19113643,FGF8
204724_s_at,0.7205895,-0.3827541,COL9A3
35626_at,0.7206,-0.18119645,SGSH
202318_s_at,0.7206029,-0.10730533,SENP6
203490_at,0.7206236,0.11240369,ELF4
215417_at,0.7206414,-0.23878214,EXOC6B
209212_s_at,0.7207452,0.10042231,KLF5
213365_at,0.7207688,-0.0857969,ERI2
221208_s_at,0.7208036,0.10729822,MSANTD2
203792_x_at,0.720807,0.21207513,PCGF2
213014_at,0.7208349,-0.12045003,MAPK8IP1
207006_s_at,0.720873,-0.26939799,CCDC106
209765_at,0.7208878,-0.12660502,ADAM19
216397_s_at,0.7208987,-0.14809366,MIR7112///BOP1
217405_x_at,0.7210534,0.11790445,GPLD1
210892_s_at,0.7211182,0.15773302,GTF2I
215566_x_at,0.7211276,-0.10361583,LYPLA2
202010_s_at,0.7211703,-0.13957679,PTGR2///ZNF410
205390_s_at,0.721246,0.30955054,ANK1
200940_s_at,0.7213075,0.09127749,RERE
212451_at,0.72131,0.1296841,SECISBP2L
202819_s_at,0.7213158,-0.18070382,TCEB3
211944_at,0.7213405,0.10844111,PRRC2C
209522_s_at,0.7213584,0.08784249,CRAT
206623_at,0.7213664,0.26447651,PDE6A
212279_at,0.7213992,0.07621928,TMEM97
207625_s_at,0.7214119,-0.09936326,CBFA2T2
220846_s_at,0.7214991,0.12487365,LOC100506504
204169_at,0.7215422,-0.10063271,IMPDH1
38703_at,0.7215548,-0.08232565,DNPEP
202356_s_at,0.721634,0.09762608,GTF2F1
213875_x_at,0.7217215,-0.17856429,C6orf62
201916_s_at,0.721781,-0.09423679,SEC63
217986_s_at,0.7219009,0.1306243,BAZ1A
200629_at,0.721918,0.09884297,WARS
208569_at,0.7220433,0.19914065,HIST1H2AB
212285_s_at,0.7221214,0.1025424,AGRN
207522_s_at,0.7221308,0.14195335,ATP2A3
214061_at,0.7222774,-0.0879767,TBC1D31
221569_at,0.7223533,0.09398943,AHI1
215041_s_at,0.7223567,0.19982894,DOCK9
218290_at,0.7224087,-0.10370269,MIR6789///PLEKHJ1
214280_x_at,0.7224122,-0.09405462,HNRNPA1
216322_at,0.7224177,0.3314554,CD58
213062_at,0.7224355,-0.11629565,NTAN1
204027_s_at,0.7224705,-0.08115199,METTL1
208963_x_at,0.7226419,0.20942022,MIR1908///FADS1
207238_s_at,0.7227545,-0.23327538,PTPRC
215464_s_at,0.7227886,-0.15155107,P2RX5-TAX1BP3///TAX1BP3///P2RX5
201791_s_at,0.7228102,0.14323058,DHCR7
219775_s_at,0.7228574,0.16520551,CPLX3
204757_s_at,0.7229075,-0.09684913,C2CD2L
202847_at,0.7229166,0.13449098,PCK2
217599_s_at,0.7229775,-0.23195711,MDFIC
207438_s_at,0.7229854,0.09508028,SNUPN
212628_at,0.7231511,-0.09219936,PKN2
212003_at,0.7231544,-0.18018577,SZRD1
50314_i_at,0.723181,-0.13429458,C20orf27
213181_s_at,0.7231947,0.14201747,MOCS1
217329_x_at,0.7232149,0.11656565,
206430_at,0.7233083,-0.12345934,CDX1
211065_x_at,0.7233241,-0.12982673,PFKL
209899_s_at,0.7233636,-0.10487893,PUF60
208864_s_at,0.7234008,-0.10911789,TXN
216946_at,0.7234571,-0.30328874,HLA-DOA
212429_s_at,0.7234707,0.08525136,GTF3C2
213166_x_at,0.7234774,0.12407372,MIR4784///MZT2A///MZT2B
209533_s_at,0.7235304,0.11832427,PLAA
208852_s_at,0.7236711,-0.14634637,CANX
215912_at,0.7236969,0.23368183,GNAO1
210090_at,0.723709,-0.18068339,ARC
205570_at,0.7237186,0.11199378,PIP4K2A
200847_s_at,0.7237285,-0.11170072,SARAF
214900_at,0.7237402,-0.20911701,ZKSCAN1
AFFX-r2-Ec-bioB-5_at,0.7237534,0.13347927,
213294_at,0.7238728,0.10490755,EIF2AK2
201586_s_at,0.7239562,-0.20090177,SFPQ
216187_x_at,0.7239913,0.13692475,
207092_at,0.7239921,-0.25276918,LEP
206447_at,0.7240434,-0.27130142,CELA2A///CELA2B
207535_s_at,0.7240613,0.16784503,NFKB2
221492_s_at,0.7240642,-0.10509492,ATG3
206663_at,0.7241727,-0.15525908,SP4
213470_s_at,0.7242728,-0.2801186,HNRNPH1
219283_at,0.7243337,0.09040388,C1GALT1C1
207671_s_at,0.7243402,0.12236873,BEST1
204023_at,0.7243453,0.09077129,RFC4
205818_at,0.7244369,-0.11435766,BRINP1
220210_at,0.7245114,-0.11856917,CHRNA10
208943_s_at,0.7245243,-0.07535822,SEC62
213708_s_at,0.7245759,0.08766189,MLX
32837_at,0.724581,0.10412244,AGPAT2
210210_at,0.7246449,0.12548313,MPZL1
220847_x_at,0.7246647,0.18272332,ZNF221
207869_s_at,0.7247777,0.23690039,CACNA1G
202836_s_at,0.7248038,-0.09287994,TXNL4A
214664_at,0.7248628,0.19706044,PAICS
212470_at,0.7248664,-0.0753527,SPAG9
221923_s_at,0.7249168,0.09102916,NPM1
217776_at,0.7249814,-0.09628108,RDH11
215588_x_at,0.7250805,0.12762188,RIOK3
214801_at,0.7251023,-0.09878386,TOR1AIP2
200008_s_at,0.7251424,-0.15953082,GDI2
219858_s_at,0.7251744,-0.11880281,MFSD6
204172_at,0.7252074,-0.13963962,CPOX
203931_s_at,0.7252667,0.10929567,MRPL12
208116_s_at,0.7253329,-0.15905214,MAN1A1
205418_at,0.7254554,-0.21203603,FES
211778_s_at,0.7254882,0.08253851,OVOL2
221079_s_at,0.7255865,0.14386159,METTL2A///METTL2B
218829_s_at,0.7256159,-0.11571737,CHD7
200741_s_at,0.7256303,-0.08092855,RPS27
211992_at,0.7256561,-0.12407835,WNK1
208744_x_at,0.7257576,-0.30214193,HSPH1
208271_at,0.7257709,-0.25041932,PAPOLB
207469_s_at,0.7258336,0.15930418,PIR
219431_at,0.7260264,-0.09635035,ARHGAP10
202222_s_at,0.7261309,-0.22482983,DES
210437_at,0.7261315,-0.26287466,MAGEA9B///MAGEA9
219449_s_at,0.7261618,-0.11430982,TMEM70
214516_at,0.7262118,0.30086214,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I
221063_x_at,0.7262163,0.0850156,RNF123
213628_at,0.7263059,-0.15590256,CLCC1
214731_at,0.7263149,0.09937007,
202718_at,0.7263586,-0.25312735,IGFBP2
209486_at,0.7263592,-0.27358507,UTP3
214957_at,0.7264222,0.11486931,ACTL8
208698_s_at,0.7264387,0.20198052,NONO
213651_at,0.7265979,0.18662511,INPP5J
203580_s_at,0.7266777,-0.10179639,SLC7A6
212831_at,0.7267039,-0.30281363,MEGF9
AFFX-LysX-3_at,0.7267267,-0.29876852,
220566_at,0.7268426,0.099241,PIK3R5
205450_at,0.7268693,-0.14403063,PHKA1
211749_s_at,0.7269438,-0.1770678,VAMP3
AFFX-BioB-3_at,0.7269535,-0.12505152,
206865_at,0.7270199,-0.21927223,HRK
219055_at,0.7270795,-0.10423735,SRBD1
202615_at,0.7270846,0.07617186,GNAQ
207186_s_at,0.7271798,-0.09392666,BPTF
203216_s_at,0.7271945,-0.09046408,MYO6
207361_at,0.7272408,-0.12453891,HBP1
216310_at,0.727263,0.14012172,TAOK1
214165_s_at,0.7272763,0.16233343,HS6ST1
209420_s_at,0.7273351,0.0782054,SMPD1
215027_at,0.7274303,0.2816838,RAPGEF3
215228_at,0.7274618,-0.10181697,NHLH2
201017_at,0.7274929,0.15116538,EIF1AX
211441_x_at,0.7275107,-0.25007089,CYP3A43
217206_at,0.72754,0.36887943,
219521_at,0.7276298,-0.10126773,B3GAT1
205414_s_at,0.7276397,0.10522386,ARHGAP44
200987_x_at,0.7276448,-0.08795624,PSME3
219388_at,0.727805,-0.18356256,GRHL2
202568_s_at,0.7278568,-0.08790315,MARK3
206186_at,0.7279645,-0.0769001,MPP3
211333_s_at,0.7279955,-0.11182613,FASLG
213939_s_at,0.7280067,-0.07632579,RUFY3
218436_at,0.7280139,0.29416796,SIL1
200724_at,0.7280151,-0.20162343,SNORA70///RPL10
214388_at,0.728056,-0.24658597,
220628_s_at,0.7282195,0.24059961,SDK2
221671_x_at,0.7282246,-0.20377181,IGK///IGKC
217995_at,0.7282622,0.12131943,SQRDL
207649_at,0.7282796,0.20358203,KRT37
216002_at,0.7283378,-0.20768438,
209452_s_at,0.7283641,-0.09062773,VTI1B
206820_at,0.7283812,0.27701151,AGFG2
211275_s_at,0.7284798,-0.07621067,GYG1
210621_s_at,0.7284803,-0.12668977,RASA1
201217_x_at,0.7285072,-0.0795751,SNORD83B///SNORD139///RPL3
213745_at,0.7285391,-0.11703868,ATRNL1
214320_x_at,0.7285822,0.10401956,CYP2A6
216844_at,0.7286289,0.2802536,ZC3H7B
215660_s_at,0.7286746,0.2557863,MAST2
33494_at,0.7286756,0.10918745,ETFDH
214283_at,0.7288505,-0.17267327,TMEM97
214892_x_at,0.7288506,0.08884474,CACTIN
208789_at,0.7288917,0.14169224,PTRF
201308_s_at,0.7289434,0.203163,11-Sep
215433_at,0.7289731,0.26696355,DPY19L1
216418_at,0.729009,-0.1746819,
208746_x_at,0.7290685,-0.12644897,ATP5L
214917_at,0.7291301,0.24286187,PRKAA1
207904_s_at,0.7292025,-0.24818093,LNPEP
203243_s_at,0.7292841,0.1582855,PDLIM5
213159_at,0.7293022,-0.23098317,PCNX1
213094_at,0.7293133,0.11550403,ADGRG6
201135_at,0.7293261,-0.08963904,ECHS1
216048_s_at,0.7294698,-0.09806028,RHOBTB3
203631_s_at,0.729491,0.1657642,GPRC5B
218087_s_at,0.729695,0.11571946,SORBS1
209560_s_at,0.729763,-0.25640824,DLK1
208430_s_at,0.729782,-0.13400857,DTNA
219074_at,0.7297981,0.08108668,TMEM184C
220969_s_at,0.729914,0.12173302,
211033_s_at,0.7299162,-0.11170626,PEX7
201800_s_at,0.7299368,0.07108192,OSBP
213325_at,0.7299909,-0.14163146,NECTIN3
217570_x_at,0.7300573,0.19514248,
216654_at,0.7301612,-0.12403063,TNXB
217799_x_at,0.7301717,0.16684119,UBE2H
212463_at,0.7301942,0.1329932,CD59
216107_at,0.7302029,0.12430307,LOC100129503
204538_x_at,0.7302084,-0.11677694,NPIPA1
208771_s_at,0.7302274,-0.08168819,LOC101928830///LTA4H
213743_at,0.7302521,0.08501373,CCNT2
215445_x_at,0.7303088,-0.16895243,
213697_at,0.7304608,0.1345321,HIPK3
221966_at,0.7305239,0.17880196,GPR137
215971_at,0.7305377,-0.17778241,
AFFX-HUMRGE/M10098_5_at,0.7306256,0.22573908,
218746_at,0.7306563,-0.35358475,TAPBPL
210101_x_at,0.7306608,-0.08076523,SH3GLB1
209840_s_at,0.7307826,-0.09629693,LRRN3
201920_at,0.7308218,-0.09599862,SLC20A1
203963_at,0.7309031,0.11690387,CA12
220517_at,0.7309481,0.08876919,VPS13C
204639_at,0.7309486,-0.10648695,ADA
215500_at,0.730962,0.13499334,SNX29
216229_x_at,0.7309865,0.09853785,LOC105379655
215447_at,0.7309987,-0.20409773,
219866_at,0.7309998,-0.11781533,CLIC5
209542_x_at,0.7310193,0.29417839,IGF1
201565_s_at,0.7311052,0.09434902,ID2
202960_s_at,0.7311172,-0.09071673,MUT
215316_at,0.7311363,-0.25056053,
219498_s_at,0.7311456,0.14323296,BCL11A
214621_at,0.7311694,0.3291629,GYS2
208250_s_at,0.731215,-0.09771248,DMBT1
203366_at,0.7312219,-0.0827018,POLG
205749_at,0.7313923,0.16430644,CYP1A1
219579_at,0.7314636,0.10982533,RAB3IL1
209099_x_at,0.7314829,-0.15167108,JAG1
211284_s_at,0.7314933,-0.21060515,GRN
209701_at,0.7315285,0.12864257,ERAP1
210833_at,0.7315391,0.26673606,PTGER3
218718_at,0.731718,0.07934715,PDGFC
217193_x_at,0.7317233,-0.16997413,
210911_at,0.7318717,-0.32218259,ID2B
219284_at,0.7318742,0.10816701,HSPBAP1
214596_at,0.7318972,-0.10633399,CHRM3
202092_s_at,0.7319141,-0.07735471,ARL2BP
217845_x_at,0.7319793,-0.09722903,HIGD1A
209296_at,0.732017,0.11376014,PPM1B
36612_at,0.7320188,-0.0956233,FAM168A
217045_x_at,0.7321113,0.13233588,NCR2
208796_s_at,0.7321634,0.07536908,CCNG1
203255_at,0.7322691,0.11501605,FBXO11
205941_s_at,0.7322881,-0.24322311,COL10A1
208971_at,0.7323073,-0.09193144,UROD
216865_at,0.7324079,-0.19198657,COL14A1
201535_at,0.7324712,-0.08240646,UBL3
206487_at,0.7324761,0.20675521,SUN1
212810_s_at,0.732559,-0.09305643,SLC1A4
204007_at,0.7325642,-0.08981136,FCGR3B
207926_at,0.7325781,-0.22273856,GP5
208086_s_at,0.7326202,0.17013172,DMD
215573_at,0.7326967,-0.31053844,CAT
212305_s_at,0.7327066,-0.10447575,MIA3
210752_s_at,0.7327411,-0.14251377,MLX
209683_at,0.7327845,-0.1260064,FAM49A
217964_at,0.7328424,-0.11228036,TTC19
211044_at,0.7329111,-0.14803912,TRIM14
203419_at,0.7329128,0.10093456,KMT2B
212798_s_at,0.7329285,0.10656088,ANKMY2
210318_at,0.7329306,-0.19709336,RBP3
221754_s_at,0.7330668,0.24732518,CORO1B
210269_s_at,0.7330913,-0.20618588,AKAP17A
220275_at,0.7331376,0.12912751,CUZD1
213444_at,0.7331656,-0.20348576,ZNF862
206020_at,0.7331862,-0.15655681,SOCS6
215848_at,0.7331886,-0.08843532,SCAPER
209974_s_at,0.7332983,0.08728514,BUB3
216347_s_at,0.7333369,-0.08462353,PPP1R13B
208100_x_at,0.733363,0.17320211,SEMA6C
212495_at,0.7334201,-0.09918204,KDM4B
215937_at,0.7334909,0.1576606,PTGDR
212838_at,0.7335136,-0.11999299,DNMBP
202639_s_at,0.7335485,-0.22089072,RANBP3
217263_x_at,0.7335499,0.19050063,LOC101928269///LOC100506403///RUNX1
207337_at,0.7335633,0.25240103,CTAG2
216697_at,0.7335654,0.18026577,TRIO
206943_at,0.7337133,-0.17083115,TGFBR1
209766_at,0.7337458,0.12821573,PRDX3
219599_at,0.733772,-0.12427752,EIF4B
222371_at,0.7337931,0.09570984,
214568_at,0.733829,0.16668951,TPSD1
208433_s_at,0.7338596,0.11942928,LRP8
221448_s_at,0.7339308,-0.1381472,TEX15
201962_s_at,0.7339434,-0.11676821,RNF41
214738_s_at,0.7339518,-0.19028564,NEK9
204586_at,0.7339631,-0.10464284,BSN
212691_at,0.7339638,-0.19220276,NUP188
206765_at,0.7340846,-0.1164431,KCNJ2
209104_s_at,0.7342181,0.08612162,NHP2
200997_at,0.7342509,-0.13055128,RBM14-RBM4///RBM4
203923_s_at,0.7342851,-0.10880292,CYBB
219269_at,0.7342882,0.10842874,HMBOX1
221144_at,0.7342966,-0.18843484,
215994_x_at,0.7342986,-0.09328091,TBC1D9B
220991_s_at,0.7343568,-0.15332347,RNF32
213779_at,0.734366,0.09229929,EMID1
215131_at,0.7344567,0.13079615,IQCK
201947_s_at,0.7346016,-0.10970504,CCT2
219213_at,0.7346025,-0.07629051,JAM2
201957_at,0.734622,0.07350365,PPP1R12B
214948_s_at,0.7346854,0.09101012,TMF1
208638_at,0.7347953,-0.07956102,PDIA6
202541_at,0.7349224,0.10631707,AIMP1
217952_x_at,0.7349589,0.11319468,PHF3
206872_at,0.7349684,-0.22231305,SLC17A1
204769_s_at,0.7350329,-0.13390657,TAP2
213653_at,0.7350655,-0.16649301,METTL3
205486_at,0.735117,0.08685923,TESK2
209717_at,0.7351744,0.10080924,EVI5
216485_s_at,0.7351895,0.20967747,TPSAB1
212672_at,0.7353456,0.08314311,ATM
216867_s_at,0.7353738,0.13654707,PDGFA
207157_s_at,0.7354741,0.08668408,GNG5
213658_at,0.7355556,-0.11953959,
211974_x_at,0.7356279,0.08525219,RBPJ
214301_s_at,0.7356392,-0.14383353,DPYSL4
210281_s_at,0.7356883,-0.09271061,ZMYM2
218320_s_at,0.7358223,-0.10742534,NDUFB11
207302_at,0.735879,-0.27038787,SGCG
216163_at,0.7359221,-0.24257853,
216080_s_at,0.7359292,-0.11280964,FADS3
214450_at,0.7360382,-0.11413148,CTSW
220757_s_at,0.7360768,-0.11586826,MIR4746///UBXN6
211385_x_at,0.7361243,0.08603593,SULT1A2
218021_at,0.7361329,0.09575937,DHRS4L2///DHRS4
204467_s_at,0.7361563,-0.10469147,SNCA
207403_at,0.7361745,-0.25924774,IRS4
208953_at,0.7362233,-0.1027934,LARP4B
212959_s_at,0.736227,-0.09722207,GNPTAB
218191_s_at,0.7362515,-0.08364502,LMBRD1
211031_s_at,0.7366632,-0.14782005,CLIP2
201198_s_at,0.73667,-0.11145074,PSMD1
202267_at,0.7366715,0.15769284,LAMC2
216040_x_at,0.7366762,-0.16285635,
38398_at,0.7368401,-0.07906967,MADD
202622_s_at,0.7369012,-0.07971694,ATXN2
220873_at,0.7369325,0.09669209,
219125_s_at,0.7370006,0.19849347,SLC50A1
212456_at,0.7370049,0.09081268,CLUH
211505_s_at,0.7370112,0.09112079,STAU1
217929_s_at,0.7370215,0.08847819,KIAA0319L
211471_s_at,0.7370224,-0.11797068,RAB36
204554_at,0.7370417,0.13401938,PPP1R3D
219598_s_at,0.7370822,0.07739956,RWDD1
214610_at,0.7370972,0.14559298,CYP11B1
220372_at,0.7371258,-0.22715549,DNAJC28
213620_s_at,0.7371577,0.14029581,ICAM2
209081_s_at,0.7371916,0.20554776,COL18A1
215845_x_at,0.7371929,-0.18951758,
207515_s_at,0.7372071,0.09951763,POLR1C
200035_at,0.7372327,0.11179463,CTDNEP1
221518_s_at,0.73735,0.09228956,USP47
217025_s_at,0.7373613,-0.12076376,DBN1
205590_at,0.737468,-0.14870403,RASGRP1
210800_at,0.7375055,0.15135557,TIMM8A
212953_x_at,0.7375084,0.07599596,CALR
214454_at,0.7375137,-0.24244767,ADAMTS2
216406_at,0.737526,-0.28321285,
208657_s_at,0.7375502,0.19740042,9-Sep
217503_at,0.7375628,0.22298484,STK17B
220608_s_at,0.7375842,-0.11304057,ZNF770
221118_at,0.7376628,-0.3202604,PKD2L2
201162_at,0.7376671,0.1368257,IGFBP7
217075_x_at,0.7376754,0.2023865,KMT2B
219873_at,0.7378303,0.10489227,COLEC11
211600_at,0.7378644,0.11856263,PTPRO
207453_s_at,0.7378713,0.15521761,DNAJB5
213652_at,0.7379619,-0.11671562,PCSK5
212229_s_at,0.7379622,-0.10146018,FBXO21
204406_at,0.7379672,-0.16776889,FLT1
212410_at,0.7379714,-0.07573644,MICU2
221386_at,0.7380131,0.24247418,OR3A2
210041_s_at,0.7380604,-0.24380039,PGM3
215488_at,0.7382268,0.20357892,
218135_at,0.7382643,-0.07869557,ERGIC2
200739_s_at,0.7383252,-0.16896832,SUMO3
220620_at,0.7383904,-0.13596718,CRCT1
206571_s_at,0.7385448,-0.15385502,MAP4K4
205572_at,0.7385582,0.31962097,ANGPT2
203025_at,0.7386181,-0.0852392,NAA10
202795_x_at,0.7386787,0.11634834,TRIOBP
207274_at,0.7386903,0.20327953,CHRNE
201922_at,0.7387792,0.0848682,NSA2
215688_at,0.7388135,0.1138033,RASGRF1
205639_at,0.7388752,-0.16503643,AOAH
212406_s_at,0.7388841,0.0946072,PCMTD2
218242_s_at,0.7389456,0.10900893,KMT5B
203106_s_at,0.7389859,0.1292638,VPS41
206083_at,0.7390859,0.30855022,ADGRB1
211933_s_at,0.7392379,-0.0782251,HNRNPA3///HNRNPA3P1
220306_at,0.7392683,-0.17540887,FAM46C
204056_s_at,0.7392872,-0.12318154,MVK
214431_at,0.739333,-0.10972939,GMPS
220994_s_at,0.7393765,0.23935983,STXBP6
206562_s_at,0.739429,-0.13618093,CSNK1A1
202519_at,0.7394354,0.09716307,MLXIP
206703_at,0.7394508,-0.20069196,CHRNB1
218022_at,0.739489,-0.07008888,VRK3
211705_s_at,0.7395908,-0.16540519,SORBS1
206937_at,0.7397189,-0.24675721,SPTA1
212241_at,0.7397502,-0.08280124,MYZAP///GCOM1///POLR2M
214123_s_at,0.7397578,-0.12986344,NOP14-AS1
203429_s_at,0.7397902,-0.09372299,SUCO
208328_s_at,0.7397909,0.1551966,MEF2A
200803_s_at,0.7399637,-0.13831371,TMBIM6
204648_at,0.7400054,-0.1952532,NPR1
212006_at,0.7400175,-0.08246674,UBXN4
219399_at,0.7400359,0.12062233,LIN7C
208108_s_at,0.7400618,0.10824506,AVPR2
222113_s_at,0.740064,-0.07367317,EPS15L1
206975_at,0.7401778,0.10984823,LTA
219397_at,0.7402935,0.09233852,COQ10B
209874_x_at,0.7403537,-0.08547869,CNNM2
205318_at,0.740479,-0.13300882,KIF5A
204511_at,0.7405207,0.09811313,FARP2
216362_at,0.7405438,-0.19105506,
221005_s_at,0.7405698,0.09734725,PTDSS2
204105_s_at,0.7406329,-0.07884264,NRCAM
205929_at,0.7407862,-0.22019926,GPA33
219903_s_at,0.7407907,-0.17209517,CYP2C8
214626_s_at,0.7408478,-0.07446207,GANAB
202990_at,0.7409991,-0.1090371,PYGL
205153_s_at,0.7411634,0.23740151,CD40
210952_at,0.7411652,-0.15800656,AP4S1
222130_s_at,0.7412312,-0.26021813,MRM2
208564_at,0.7412542,0.28593826,KCNA2
216918_s_at,0.7413356,0.13708141,DST
204693_at,0.7413752,-0.16104004,CDC42EP1
201703_s_at,0.7414715,-0.09200679,PPP1R10
204450_x_at,0.7415999,0.15711349,APOA1
207276_at,0.7416305,-0.34860799,CDR1
206992_s_at,0.7417042,-0.11126449,ATP5S
218184_at,0.7417117,-0.06487858,TULP4
221001_at,0.7417186,-0.16278264,
203635_at,0.7417816,0.18670113,DSCR3
209568_s_at,0.7418629,-0.07431645,RGL1
38447_at,0.7418834,0.09484695,GRK2
204256_at,0.7418856,0.07892766,ELOVL6
212688_at,0.7419225,-0.07839103,PIK3CB
216876_s_at,0.7419307,0.31031235,IL17A
201617_x_at,0.742059,0.15019732,CALD1
210283_x_at,0.7420717,0.08101587,PAIP1
201786_s_at,0.7421806,0.07517612,ADAR
212587_s_at,0.7422293,0.20076998,PTPRC
213237_at,0.742236,0.16786569,KNOP1
209949_at,0.7422441,-0.13360485,NCF2
203860_at,0.7422891,-0.09350064,PCCA
217338_at,0.7423647,0.18537689,KRT19P2
208601_s_at,0.7423759,0.2447956,TUBB1
200647_x_at,0.7424591,0.09608857,EIF3CL///EIF3C
217821_s_at,0.7424651,-0.34293063,WBP11
212001_at,0.742552,0.09707629,SUGP2
201698_s_at,0.742585,-0.09036327,GATC///SRSF9
217951_s_at,0.7427336,0.20222189,PHF3
