ID,P.Value,logFC,Gene.symbol
205649_s_at,0.043874,0.8292143,FGA
211936_at,0.0439587,-0.7316948,HSPA5
203244_at,0.0439779,0.6200517,PEX5
214814_at,0.0439854,1.8125264,YTHDC1
208242_at,0.0440383,0.8040951,RAX
213999_at,0.0441032,-0.8559338,YIPF4
219491_at,0.0442527,-0.7169494,LRFN4
33148_at,0.0443311,0.7713863,ZFR
215182_x_at,0.0444417,1.1459175,
214203_s_at,0.0444739,0.8058247,LOC102724788///PRODH
204603_at,0.0448213,-0.7192,EXO1
209675_s_at,0.0448771,0.9237458,HNRNPUL1
221201_s_at,0.0448949,1.3882609,ZNF155
220085_at,0.0450545,-0.9186554,HELLS
209278_s_at,0.0450912,-0.7576086,TFPI2
205805_s_at,0.0450993,0.9074507,ROR1
212758_s_at,0.0451811,1.4524818,ZEB1
211446_at,0.0451921,0.8326049,RGSL1
219258_at,0.0451931,1.2249209,TIPIN
214733_s_at,0.0452239,-0.4695581,YIPF1
217237_at,0.0452519,1.1206015,ADAM3B
222141_at,0.045255,1.0151148,KLHL22
217262_s_at,0.0452983,0.8827467,CELSR1
217445_s_at,0.0453174,1.3153498,GART
211369_at,0.0453937,1.3518029,
203143_s_at,0.045435,-0.9580976,KIAA0040
202263_at,0.0455472,0.4591587,CYB5R1
208296_x_at,0.0458442,-0.629874,TNFAIP8
207106_s_at,0.0459091,0.9653275,LTK
211549_s_at,0.0459879,1.3462199,HPGD
207191_s_at,0.0460149,0.7132436,ISLR
218744_s_at,0.0461488,1.6874212,PACSIN3
208868_s_at,0.0461517,0.5918993,GABARAPL1
221151_at,0.0462181,0.8619451,PRDM9
208978_at,0.0462456,-0.7575824,CRIP2
220564_at,0.0462769,0.7246307,RNLS
221233_s_at,0.046312,1.891766,FAM135A
218688_at,0.046356,1.2729815,TKFC
221602_s_at,0.0464435,0.7092298,FCMR
211367_s_at,0.0465781,-0.8747458,CASP1
218891_at,0.0466143,0.8392949,C10orf76
206763_at,0.0468381,0.8521778,FKBP6
209777_s_at,0.0468569,0.7349279,SLC19A1
215140_at,0.0469081,1.2713081,
221438_s_at,0.0471473,-1.2069584,TEX12
220872_at,0.0471883,-1.5899227,PRO2964
220499_at,0.0472342,1.0381977,FNDC8
212718_at,0.0472388,-0.4831707,PAPOLA
217996_at,0.0473001,-0.5599598,PHLDA1
217678_at,0.0473888,0.6473276,SLC7A11
211044_at,0.0475098,-0.7628798,TRIM14
32625_at,0.0475099,-0.6778915,NPR1
212291_at,0.0476048,1.4402474,HIPK1
219455_at,0.0476164,1.2749541,CFAP69
220886_at,0.0476537,0.9373793,GABRQ
209406_at,0.047798,-0.5223387,BAG2
216587_s_at,0.0478213,-1.1716543,MIR4683///FZD8
216499_at,0.0478379,0.4773318,LOC102723620
215167_at,0.0479755,-0.9139794,MED14
217519_at,0.0480226,0.9417076,
214472_at,0.0480849,-1.7087089,HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A///HIST1H2AD
207361_at,0.0480911,-0.6452501,HBP1
216361_s_at,0.0481031,-1.7851154,KAT6A
219524_s_at,0.0481121,1.2362673,NDUFAF5
218046_s_at,0.0481598,-0.9291453,MRPS16
209393_s_at,0.0483259,0.9075357,EIF4E2
210538_s_at,0.0484212,-1.5140843,BIRC3
220798_x_at,0.0484811,-0.5469834,PLPPR3
200700_s_at,0.0485786,-0.440404,KDELR2
203050_at,0.0486003,-0.4568705,TP53BP1
210990_s_at,0.0486094,0.5536826,LAMA4
219996_at,0.0486731,-0.892676,ASB7
204882_at,0.0486926,0.9814618,ARHGAP25
216513_at,0.0487016,-1.1154929,DCT
212084_at,0.0487227,-1.2774128,TEX261
203210_s_at,0.0487935,-1.0727621,RFC5
216096_s_at,0.0488546,-0.6636674,NRXN1
216376_x_at,0.0488983,-0.8447235,
220843_s_at,0.0490663,1.8100729,DCAF13
203865_s_at,0.0490777,-0.9567634,ADARB1
217756_x_at,0.0491651,-0.6650398,MIR1282///HYPK///SERF2
210702_s_at,0.0491982,1.1327463,PTGIS
210329_s_at,0.0492328,1.353315,SGCD
211365_s_at,0.0493384,-0.8876876,PCDHA2
212527_at,0.0494794,-0.5382547,DESI1
219772_s_at,0.0495391,1.0356616,SMPX
209245_s_at,0.0495484,1.153128,KIF1C
215860_at,0.0495994,1.130278,SYT12
209858_x_at,0.0496553,0.9531263,MPPE1
212241_at,0.0497372,-0.5891992,MYZAP///GCOM1///POLR2M
200971_s_at,0.0497953,-0.6551405,SERP1
220854_at,0.0498489,1.7858329,
220506_at,0.0498715,1.287676,GUCY1B2
207466_at,0.0498817,0.7954941,GAL
214154_s_at,0.0499058,1.3630499,PKP2
208464_at,0.0500824,-0.6987603,GRIA4
207874_s_at,0.0501919,1.2394969,CFHR4
214495_at,0.0504708,-0.9626622,CACNG2
213205_s_at,0.050749,0.7618828,RAD54L2
201694_s_at,0.0508719,-0.6269529,EGR1
208931_s_at,0.0508778,0.6358485,ILF3
208836_at,0.0508845,-0.5502309,ATP1B3
213582_at,0.0508918,-1.3539662,ATP11A
216468_s_at,0.0510127,1.5088443,ZNF682
210472_at,0.0510472,1.092718,MT1G
215644_at,0.051065,1.2253331,ZNF518A
217113_at,0.0510675,0.7660836,AMACR
216972_at,0.0510822,1.5490792,SPAM1
222364_at,0.051095,1.1106464,SLC44A1
37117_at,0.0512119,0.9216475,PRR5-ARHGAP8///ARHGAP8
204289_at,0.0512385,1.2593074,ALDH6A1
221359_at,0.0512588,1.0671285,GDNF
207034_s_at,0.0513463,0.9520175,GLI2
203804_s_at,0.0513527,-0.5824584,LUC7L3
220313_at,0.0513891,-0.7799898,GPR88
206922_at,0.0513935,1.3342176,VCY1B///VCY
219082_at,0.0515496,-0.5772104,CEMP1///AMDHD2
202652_at,0.0516029,0.7335673,APBB1
207018_s_at,0.0517547,1.8660059,RAB27B
220137_at,0.0520502,-0.6048344,LOC101928274///VSIG10
213247_at,0.052065,0.8934675,SVEP1
208216_at,0.0521338,0.8217459,DLX4
212969_x_at,0.0521395,0.5350894,EML3
205385_at,0.0521592,0.9340364,MDM2
212275_s_at,0.0521673,0.8315233,SRCAP
210239_at,0.0522315,1.0279013,IRX5
208256_at,0.0522454,-0.9265198,EFNA2
211178_s_at,0.0522576,0.6773884,PSTPIP1
207368_at,0.0523064,-0.8520892,HTR1D
214720_x_at,0.0523177,0.5265423,10-Sep
216970_at,0.0523497,1.0155951,RGS7
214100_x_at,0.0524684,-0.4730636,NSUN5P1
204765_at,0.0525642,-0.9902391,ARHGEF5
219320_at,0.0525827,-0.5481238,MYO19
213473_at,0.0526214,0.5821894,BRAP
210498_at,0.0526397,-0.9170219,CLTC
213819_s_at,0.0526739,-0.5823746,FLOT1
215742_at,0.0526967,1.2628489,
212763_at,0.0527146,0.585814,CAMSAP2
214577_at,0.0527731,0.9534996,MAP1B
218681_s_at,0.0527832,-0.617913,SDF2L1
220005_at,0.0528049,1.5031302,P2RY13
219439_at,0.0529246,0.5886286,C1GALT1
204699_s_at,0.0529479,-0.5209408,DIEXF
213940_s_at,0.052973,0.8171701,FNBP1
221395_at,0.05298,0.977593,TAS2R13
204817_at,0.0531395,0.8180333,ESPL1
217090_at,0.0531992,-1.1835498,ADAM3A
219997_s_at,0.0532081,0.4778594,COPS7B
208069_x_at,0.0532355,0.8632524,GH2///GH1///CSHL1///CSH1
201380_at,0.0532581,0.5359003,CRTAP
211263_s_at,0.0534521,1.3147449,PCSK6
216161_at,0.053459,0.785319,SBNO1
216419_at,0.0534596,0.9287547,CROCC
207213_s_at,0.0534895,1.0343035,USP2
215993_at,0.0535261,1.2795818,
214164_x_at,0.0536896,0.6418313,CA12
206454_s_at,0.0537586,1.3729473,RHO
220302_at,0.0537688,1.9528075,MAK
216828_at,0.0538025,1.0461746,LOC100505874///MLLT10P1
210031_at,0.0538353,-0.8380885,CD247
216536_at,0.0538784,-1.0672118,OR7E19P
200906_s_at,0.0538892,-0.7266491,PALLD
220320_at,0.0539782,1.2295501,DOK3
210292_s_at,0.0539831,-1.0671985,PCDH11Y///PCDH11X
207000_s_at,0.0540702,-1.1702585,PPP3CC
214248_s_at,0.0540928,1.0817682,TRIM2
210884_s_at,0.0542813,1.0700622,SPAG11A
217068_at,0.0543056,1.583306,
216046_at,0.0543242,0.6242294,
206317_s_at,0.0543504,0.8617851,ABCB8
201671_x_at,0.0544759,0.507909,USP14
218579_s_at,0.0544777,0.6021921,DHX35
221531_at,0.0545337,0.5303997,WDR61
219604_s_at,0.0546651,1.0966819,ZNF3
220669_at,0.0547245,-0.7415774,OTUD4
216078_at,0.0548721,1.2965761,
204170_s_at,0.0550146,-0.8219859,CKS2
220192_x_at,0.0551205,0.7380549,SPDEF
221789_x_at,0.0551458,0.9010884,RHOT2
202487_s_at,0.0551648,-0.4575741,H2AFV
201629_s_at,0.0551746,0.7778474,ACP1
208696_at,0.0552268,-0.7501003,CCT5
203346_s_at,0.0552305,0.5168497,MTF2
219367_s_at,0.0552581,0.7640132,NRP2
215744_at,0.0554681,-0.9298593,FUS
214713_at,0.0555812,-0.4703539,YLPM1
215308_at,0.0557451,1.5653084,XRCC6
209610_s_at,0.055974,0.545658,SLC1A4
219117_s_at,0.0560503,-0.5510802,FKBP11
201083_s_at,0.0561073,0.7625048,BCLAF1
204596_s_at,0.0561306,-0.8454594,STC1
210888_s_at,0.0561929,-1.3314247,ITIH1
215396_at,0.056358,0.9772111,ADGRV1
220611_at,0.0564594,1.1429839,DAB1
202819_s_at,0.0564624,-0.8145492,TCEB3
211131_s_at,0.0567259,1.3844444,EDA
204202_at,0.0567388,-0.4599922,IQCE
208993_s_at,0.0568485,0.5785432,PPIG
203231_s_at,0.0569914,1.0410878,ATXN1
213068_at,0.0571301,-1.0690853,DPT
215650_at,0.0571309,1.2792345,
200779_at,0.0571555,-0.635865,ATF4
206814_at,0.0571859,-1.1727708,NGF
209936_at,0.0572662,1.1869648,RBM5
209998_at,0.0574226,1.1973117,PIGO
215145_s_at,0.0574761,1.0845923,CNTNAP2
217699_at,0.057579,-0.8768544,
216097_at,0.0575973,-1.45624,
222188_at,0.0576885,1.1331981,TRMO
209280_at,0.0577004,1.081668,MRC2
215101_s_at,0.0578172,1.9138198,CXCL5
208777_s_at,0.0579696,0.4978526,PSMD11
217260_x_at,0.0579697,-0.715671,LOC102723479
220023_at,0.0580178,-1.1868547,APOBR
221590_s_at,0.0580945,0.5405451,ALDH6A1
205212_s_at,0.0581454,1.3667203,ACAP1
202286_s_at,0.0583903,-1.1110207,TACSTD2
221209_s_at,0.0584237,0.7469376,OTOR
220510_at,0.0584621,-0.7379887,RHBG
205418_at,0.0585981,-1.01651,FES
217121_at,0.0587103,1.4927456,TNKS
206371_at,0.0587231,0.9829421,FOLR3
204911_s_at,0.0587802,0.6452943,TRIM3
213329_at,0.058809,-0.4833259,SRGAP2C///SRGAP2B///SRGAP2
219515_at,0.0589561,-0.554818,PRDM10
204711_at,0.0589697,-0.4736684,KIAA0753
202308_at,0.0590848,0.806841,SREBF1
204811_s_at,0.0591343,-0.6232606,CACNA2D2
208535_x_at,0.0593553,-0.6175711,COL13A1
210256_s_at,0.0593566,0.8711492,PIP5K1A
202574_s_at,0.0593785,-0.8331874,CSNK1G2
202490_at,0.0594495,0.8294626,IKBKAP
37802_r_at,0.0594781,0.5077682,FAM63B
206471_s_at,0.0594807,0.8982358,PLXNC1
201868_s_at,0.0594944,0.7425412,TBL1X
221540_x_at,0.0595727,0.6267166,GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2
206031_s_at,0.0595801,0.4891513,USP5
91952_at,0.0596537,0.6045556,DCAF15
206809_s_at,0.0597918,-0.8053047,HNRNPA3///HNRNPA3P1
210433_at,0.0598087,-0.7610453,POFUT1
213663_s_at,0.0598307,-1.1949108,FAM134B
216487_at,0.0598776,0.7195161,
203148_s_at,0.0599401,0.7134344,TRIM14
209055_s_at,0.0601024,1.0070548,CDC5L
205779_at,0.0601249,1.090224,RAMP2
205578_at,0.0601346,-1.2904738,ROR2
215385_at,0.0601981,0.7105714,
201491_at,0.0602286,-0.660475,AHSA1
211421_s_at,0.0602873,-1.1990366,RET
200800_s_at,0.0603522,-1.6726832,HSPA1L///HSPA1B///HSPA1A
205362_s_at,0.0603535,0.5933425,PFDN4
217948_at,0.0605303,-0.507294,FAM127B
207058_s_at,0.0605874,0.8990718,PARK2
207894_s_at,0.0606001,1.1298043,TCL6
213978_at,0.0606113,0.900774,MTSS1L
208945_s_at,0.0606608,0.5314213,BECN1
206934_at,0.0607211,-1.1146376,SIRPB1
207669_at,0.0608409,-0.5262397,KRT83
209456_s_at,0.060896,0.5874506,FBXW11
214570_x_at,0.0609128,0.91014,LOC102725315///LOC102725072///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P
208713_at,0.0609862,0.5126723,HNRNPUL1
205209_at,0.0610018,0.9676496,ACVR1B
221756_at,0.0611815,0.7933347,PIK3IP1
205989_s_at,0.0612877,0.7816811,MOG
206752_s_at,0.0613655,-0.6266317,DFFB
207819_s_at,0.0614164,-1.3743022,ABCB4
215108_x_at,0.0618128,-0.5391862,TOX3
218064_s_at,0.0619128,-0.5417296,AKAP8L
214910_s_at,0.0619268,0.7685566,APOM
217566_s_at,0.0620197,-0.7682067,TGM4
207838_x_at,0.0620292,1.1248061,PBXIP1
216160_at,0.0622232,0.7702983,
214557_at,0.0622843,-0.8563323,PTTG2
216937_s_at,0.0623624,-1.0908527,RS1
219646_at,0.0623675,-0.6541724,DEF8
215583_at,0.0623693,1.056371,TMEM63A
207855_s_at,0.0624176,0.440246,CLCC1
218551_at,0.062451,0.6171214,MIIP
214714_at,0.0624649,0.7566221,ZNF394
215697_at,0.0626218,-0.602122,
AFFX-r2-Bs-phe-M_at,0.0626334,-1.4772611,
214238_at,0.0627189,-0.973566,GDF7
207590_s_at,0.0628846,0.6650736,CENPI
218921_at,0.0629652,-0.5407912,SIGIRR
213946_s_at,0.0630409,-1.0255533,OBSL1
214115_at,0.0631518,0.7120737,VAMP5
205265_s_at,0.063272,-0.5107159,LOC100996693///SPEG
211575_s_at,0.0634076,-0.954446,UBE3A
211513_s_at,0.0634396,1.0195153,OGFR
215367_at,0.0634801,0.8925592,KIAA1614
57703_at,0.063493,-0.65707,SENP5
220859_at,0.063678,1.299712,
214628_at,0.0637141,0.775565,NHLH1
207484_s_at,0.0637385,0.7668483,EHMT2
206059_at,0.0637749,0.4959717,ZNF91
212834_at,0.063785,-0.468645,DDX52
220902_at,0.0637921,1.8748855,
208797_s_at,0.0637948,0.7101804,GOLGA8A
205810_s_at,0.0637966,0.7680651,WASL
212249_at,0.063883,0.8033661,PIK3R1
220673_s_at,0.0639013,1.4000384,PPP4R4
211768_at,0.0639472,-0.6497995,LAT2
221520_s_at,0.0639584,-0.4896598,CDCA8
213087_s_at,0.0640465,-0.9337294,EEF1D
209722_s_at,0.0641133,1.0197693,SERPINB9
215559_at,0.0644573,0.8961298,LOC101930322///ABCC6
206355_at,0.0644902,0.6976143,GNAL
202744_at,0.0645247,0.5095636,SLC20A2
207116_s_at,0.064538,0.775338,GAPDHS
215501_s_at,0.0645617,0.7373737,DUSP10
206260_at,0.0645865,-0.6411925,TGM4
207460_at,0.0646177,-0.7955337,GZMM
218996_at,0.064632,0.5669802,TFPT
213820_s_at,0.064647,1.2000979,STARD5
217100_s_at,0.064651,0.5435672,UBXN7
216558_x_at,0.0646539,1.1576819,IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHD///IGHA1
210200_at,0.0646662,0.6176528,WWP2
220745_at,0.0648004,0.7446443,IL19
212657_s_at,0.0648156,1.2877227,IL1RN
212427_at,0.0648695,-0.6556396,KIAA0368
217997_at,0.0648915,-0.4338186,PHLDA1
210548_at,0.0649184,1.0140238,CCL23
205645_at,0.0649832,-1.0689092,REPS2
204669_s_at,0.0650105,-1.46454,RNF24
207378_at,0.0650123,0.9088043,TREH
201052_s_at,0.0650132,0.5185398,PSMF1
220148_at,0.0650567,-0.6274761,ALDH8A1
212723_at,0.0651206,-0.5842256,JMJD6
211424_x_at,0.0652621,0.7416043,METTL7A
210753_s_at,0.0652867,0.6016447,EPHB1
215242_at,0.065356,-1.2955474,PIGC
204428_s_at,0.0654173,1.3836874,LCAT
219327_s_at,0.0654414,1.2007868,GPRC5C
214135_at,0.065442,0.6845516,CLDN18
219016_at,0.0655552,-0.5059312,FASTKD5
206627_s_at,0.0657564,0.8924212,SSX1
206700_s_at,0.0657629,-2.2778834,KDM5D
219453_at,0.0662604,-1.0826396,KLHL36
218907_s_at,0.0662742,0.9159855,LRRC61
207781_s_at,0.0663342,1.3621363,ZNF711
214492_at,0.0664112,-1.1953523,SGCD
214149_s_at,0.0664164,-0.5772264,ATP6V0E1
214791_at,0.0664279,0.7583246,SP140L
216330_s_at,0.0666656,-0.5455416,POU6F1
220176_at,0.0666731,0.7631035,NUBPL
215335_at,0.0667455,-0.8699845,
203476_at,0.0668016,-0.6537391,TPBG
219478_at,0.0668052,-0.5616836,WFDC1
221370_at,0.0668133,-0.8711466,ZNF717
212724_at,0.0668221,-0.4534534,RND3
211332_x_at,0.066824,0.6830074,HFE
217083_at,0.0669422,-1.1282644,IGHV3-75
207584_at,0.0672459,1.2365417,LPA
208482_at,0.0672506,-0.8841591,SSTR1
209629_s_at,0.0672948,1.0482538,NXT2
211232_x_at,0.0673383,0.9612405,GLP1R
220316_at,0.0675742,0.4733406,NPAS3
210203_at,0.0676525,1.8236308,CNOT4
219719_at,0.0676664,-0.6603382,HIGD1B
217186_at,0.0677246,-1.2301139,ZNF259P1
201401_s_at,0.0678213,-0.9089231,GRK2
210336_x_at,0.0678552,-0.556377,MZF1
207237_at,0.0678624,0.7987297,KCNA3
216242_x_at,0.067873,0.6087573,UPK3BL///POLR2J3///POLR2J2///POLR2J4///POLR2J
215540_at,0.0679762,-0.6995373,YME1L1
210523_at,0.0681642,1.0375329,BMPR1B
204697_s_at,0.0683235,-0.7144133,CHGA
202861_at,0.0685617,1.4186183,MIR6883///PER1
204353_s_at,0.0685822,0.4538287,POT1
201009_s_at,0.06871,0.6543892,TXNIP
220741_s_at,0.0687336,0.5797507,PPA2
217567_at,0.0687853,-1.0910487,TGM4
216534_at,0.0688566,0.9324493,
211924_s_at,0.068909,0.7065224,PLAUR
202926_at,0.0689319,0.4685064,NBAS
214667_s_at,0.0691097,0.850218,TP53I11
215205_x_at,0.0691218,0.7169826,NCOR2
216975_x_at,0.0691614,-1.0691531,NPAS1
219188_s_at,0.06922,-0.5595351,MACROD1
215360_at,0.0693219,-1.29113,
218045_x_at,0.0693585,0.5186723,PTMS
205145_s_at,0.0693716,0.5799429,MYL5
200667_at,0.0694154,-0.436009,UBE2D3
220106_at,0.0695292,-1.064263,NPC1L1
221368_at,0.0695402,0.722462,NEU2
202183_s_at,0.0695776,0.4683951,KIF22
210313_at,0.0696496,1.5133681,LILRA4
206297_at,0.0697588,0.7249394,CTRC
204053_x_at,0.0698301,-0.3935708,PTEN
206404_at,0.069866,-0.5913611,FGF9
222347_at,0.0700666,1.4934732,
205549_at,0.0700783,-1.1043303,PCP4
209676_at,0.0701542,-0.9523993,TFPI
205380_at,0.0702106,-1.1843377,PDZK1
206883_x_at,0.0702144,-0.7291295,GP9
209828_s_at,0.0702682,0.6065547,IL16
218560_s_at,0.0703449,1.2169859,JMJD4
212122_at,0.0703481,0.6135471,RHOQ
204802_at,0.0703993,-0.9411992,RRAD
218124_at,0.0704043,0.5399529,RETSAT
212999_x_at,0.0704252,-1.8242516,LOC101060835///HLA-DQB1
220314_at,0.0704288,1.0780667,HSFX1///HSFX2
216628_at,0.0704614,0.8290943,
205948_at,0.0705187,-0.491495,PTPRT
212169_at,0.0705322,0.6933415,FKBP9
213299_at,0.0706293,-0.9997025,ZBTB7A
217973_at,0.0706468,-0.528024,DCXR
210448_s_at,0.0707771,-0.7561067,P2RX5
216592_at,0.0708334,1.2748861,MAGEC3
32088_at,0.0709594,-0.5284334,BLZF1
205528_s_at,0.0709908,0.5699535,RUNX1T1
218570_at,0.0710142,-0.6364957,PTPMT1///KBTBD4
221998_s_at,0.0710947,0.8235838,VRK3
202270_at,0.0711522,-1.0837527,GBP1
205784_x_at,0.0711601,0.7257101,ARVCF
214328_s_at,0.071288,-0.4308612,HSP90AA1
203670_at,0.0713271,0.6398744,ARPC4-TTLL3///TTLL3///ARPC4
202131_s_at,0.0713518,0.6954169,RIOK3
214136_at,0.071481,-1.012292,NUDT13
200597_at,0.071495,0.4248861,EIF3A
216445_at,0.0715081,0.7342172,PRDM2
208398_s_at,0.0715133,-0.4351419,TBPL1
208876_s_at,0.0716016,1.3547826,PAK2
217577_at,0.0716087,-1.3546298,
207357_s_at,0.071662,1.2765319,GALNT10
217336_at,0.071673,0.6105261,
211695_x_at,0.0716799,0.7860298,MUC1
219419_at,0.0717222,-0.4893295,RBFA
216841_s_at,0.0717237,-1.3427287,LOC100129518///SOD2
210098_s_at,0.071733,-0.6481903,
222152_at,0.0717465,1.3137756,PDCD6
203475_at,0.071762,1.0144133,CYP19A1
207277_at,0.0719191,-0.5565003,CD209
211633_x_at,0.0719961,-0.7247764,
206756_at,0.0720985,-1.3932073,CHST7
208892_s_at,0.0721303,-0.4972752,DUSP6
205561_at,0.0721408,0.6515994,KCTD17
215872_at,0.072148,1.05188,
219953_s_at,0.0722423,0.6646183,AKIP1
221122_at,0.0722431,-1.0242104,HRASLS2
204717_s_at,0.0722969,-0.8441523,SLC29A2
210279_at,0.0723027,-1.1702574,GPR18
215256_x_at,0.0723446,1.2960615,ARHGAP33
215454_x_at,0.0724217,0.9191665,SFTPC
218636_s_at,0.0727207,0.7666404,MAN1B1
216704_at,0.0727841,-0.9093664,
214509_at,0.0727907,1.2263485,HIST1H3I
215524_x_at,0.0728117,-0.8875002,MGC40069///TRAC///TRAJ17///TRAV20///TRDV2///YME1L1
207800_at,0.0728227,1.0328892,AKAP5
210880_s_at,0.0728271,0.6682516,EFS
207981_s_at,0.0728685,-0.5779518,ESRRG
220047_at,0.0729695,-0.9002612,SIRT4
220810_at,0.0733887,-1.692507,CLCA3P
213965_s_at,0.0734791,-0.6202738,CHD5
211403_x_at,0.0736236,0.9472813,VCX2
216992_s_at,0.0737582,-0.952782,GRM8
221812_at,0.0738723,-0.8272345,FBXO42
212041_at,0.0738751,0.4416085,ATP6V0D1
214413_at,0.0738785,-0.6199353,TAT
218349_s_at,0.0740137,0.8959229,ZWILCH
206233_at,0.0740592,-0.7011143,B4GALT6
205398_s_at,0.074165,0.5234844,SMAD3
215201_at,0.0741804,0.9121937,REPS1
203976_s_at,0.074192,-0.9320671,CHAF1A
200666_s_at,0.0743724,-1.0156772,DNAJB1
202278_s_at,0.074406,0.6615742,SPTLC1
216466_at,0.0744842,1.3220186,NAV3
206022_at,0.0745979,0.4860781,NDP
216626_at,0.0746304,1.2760415,
212594_at,0.0746564,0.5051504,MIR4680///PDCD4
216476_at,0.0747133,0.844288,
217060_at,0.0747388,-0.9744354,TRBV16
217575_s_at,0.0747747,1.2982202,SOS2
219279_at,0.0748649,0.6365974,DOCK10
209730_at,0.0748964,-1.2946715,SEMA3F
215430_at,0.0749676,-0.9850011,GK2
200679_x_at,0.0750727,0.7685977,HMGB1
221076_at,0.075082,-1.5782433,PELO
213472_at,0.0752778,1.1913476,HNRNPH1
214978_s_at,0.0752926,-0.5734308,PPFIA4
201708_s_at,0.0753836,0.5717057,NIPSNAP1
214025_at,0.0753891,0.9086962,DDX28
206439_at,0.0754029,1.4238077,EPYC
205730_s_at,0.0754231,0.624792,ABLIM3
207158_at,0.0754986,-0.6579801,APOBEC1
208775_at,0.0755988,-0.4761673,XPO1
204600_at,0.0756768,0.6604603,EPHB3
203467_at,0.0757779,0.4333976,PMM1
220516_at,0.0758299,-1.0134155,ZSCAN2
200664_s_at,0.075863,-2.0652713,DNAJB1
216129_at,0.0759253,0.74524,ATP9A
202924_s_at,0.0759299,-0.8092636,PLAGL2
205130_at,0.0760102,-0.7149093,MOK
209602_s_at,0.076034,1.3783597,GATA3
205880_at,0.0761808,-0.4175507,PRKD1
221447_s_at,0.0762117,0.6862893,GLT8D2
212479_s_at,0.0762469,-0.5170168,RMND5A
215576_at,0.0762578,1.004339,
212256_at,0.0762926,0.4785681,GALNT10
205565_s_at,0.0763359,-0.9207994,FXN
213767_at,0.0763574,1.2139387,KSR1
215329_s_at,0.0763664,1.4560066,CDK11A///CDK11B
212891_s_at,0.0764433,-1.0237329,GADD45GIP1
209913_x_at,0.0765444,0.8028291,MIR4656///AP5Z1
208087_s_at,0.0765757,0.7990345,ZBP1
220055_at,0.0766002,1.1503272,ZNF287
216540_at,0.076646,-0.5673546,YME1L1
204874_x_at,0.0767312,-0.7671595,BAIAP3
207754_at,0.0767583,1.2533195,RASSF8
211915_s_at,0.0767971,0.5359891,TUBB7P
217395_at,0.0768319,1.3428253,MT4
219933_at,0.0768757,-0.6282394,GLRX2
210580_x_at,0.076896,-0.4401512,SLX1B-SULT1A4///SLX1A-SULT1A3///SULT1A4///SULT1A3
206414_s_at,0.0769054,-0.3718302,ASAP2
218931_at,0.0769337,-0.9441828,RAB17
218629_at,0.0770518,0.9260832,SMO
215397_x_at,0.0770538,0.8653995,
204088_at,0.0770928,0.5682752,P2RX4
210500_at,0.0771124,0.9686383,
213598_at,0.0771346,0.4355361,
216951_at,0.0771351,0.9786871,FCGR1A
206677_at,0.0772114,0.8829208,KRT31
205083_at,0.0772642,-0.4922616,AOX1
208875_s_at,0.0773,-0.875092,PAK2
205897_at,0.0773243,1.0724905,NFATC4
202830_s_at,0.0774786,0.8360879,SLC37A4
214062_x_at,0.0774856,-0.7934741,NFKBIB
211162_x_at,0.0777077,1.4953632,SCD
202733_at,0.0777135,-0.4515617,LOC101927705///P4HA2
40569_at,0.0777236,-0.4582951,MZF1
214510_at,0.0778311,-1.2097616,GPR20
207906_at,0.0779327,-0.4787868,IL3
217129_at,0.0780299,1.5018188,
214220_s_at,0.0780515,0.6542046,ALMS1
219021_at,0.0781065,0.7302477,RNF121
206446_s_at,0.0781229,1.3776845,CELA2A///CELA2B
215442_s_at,0.0782754,1.3291301,TSHR
210120_s_at,0.0782933,0.4959324,RANBP3
210424_s_at,0.0783342,0.9745987,LOC101930583///GOLGA8B///GOLGA8A
206933_s_at,0.0783902,0.5918782,H6PD
213201_s_at,0.0784076,0.5871062,TNNT1
214833_at,0.078518,0.8934601,TMEM63A
216209_at,0.0785473,1.090508,LINC00939
208291_s_at,0.07856,1.2098209,TH
213908_at,0.0785847,-0.6194937,WHAMMP2///WHAMMP3
201606_s_at,0.0786507,0.4878483,PWP1
203004_s_at,0.078663,0.9314285,MEF2D
219121_s_at,0.0786694,-1.2529401,ESRP1
217813_s_at,0.0786904,0.4206925,SPIN1
216631_s_at,0.0787638,0.993277,HLA-DPA2
220201_at,0.078915,-0.709591,RC3H2
206045_s_at,0.078941,-0.4161428,NOL4
220670_at,0.0792099,-0.6193695,
216596_at,0.0792338,0.7889146,DKFZP434L187
57516_at,0.0792783,-0.408601,ZNF764
206033_s_at,0.0793752,1.0202986,DSC3
201027_s_at,0.0794413,0.5072287,EIF5B
203968_s_at,0.0795089,-0.748543,CDC6
51228_at,0.079515,0.462485,RBM12B
215709_at,0.0795184,1.4069401,PRIM2B///PRIM2
211840_s_at,0.0795622,0.8794996,PDE4D
214829_at,0.0795702,0.9176575,AASS
214240_at,0.0796247,-0.4665768,GAL
212443_at,0.0796588,-0.8995269,NBEAL2
201481_s_at,0.0796633,1.4736101,PYGB
205509_at,0.0797488,0.7774638,CPB1
220254_at,0.0797614,1.2427822,LRP12
