ID,P.Value,logFC,Gene.symbol
240258_at,0.00977668,1.94322507,ENO1
1560098_at,0.00980015,2.52609649,
213946_s_at,0.00987682,-2.02939839,OBSL1
1564471_at,0.00990171,-2.28738502,LOC100130815
224127_at,0.00993761,2.50885143,
211224_s_at,0.00994043,1.71537014,ABCB11
226457_at,0.0099523,-1.44053299,
229714_at,0.00996491,-1.89228581,HS6ST3
227792_at,0.01003118,2.78796693,ITPRIPL2
213992_at,0.01004152,2.48398139,COL4A6
243417_at,0.01004374,2.02232246,ZADH2
1561488_at,0.01004555,-2.36628761,LOC105377938
205355_at,0.01010223,-2.46249862,ACADSB
1556437_at,0.01012893,-2.46414377,LOC253805
206629_at,0.01013117,-1.36057864,ADAMTSL2
211479_s_at,0.0101342,-1.70519326,HTR2C
204283_at,0.01016799,-1.81377775,FARS2
229970_at,0.01018904,-1.23639205,KBTBD7
1564242_at,0.01019345,2.07560772,TRPM2-AS
229614_at,0.01021487,-1.38050447,ZNF320
1562559_at,0.01022064,-2.10818638,CARD19
1559992_a_at,0.01022672,-2.76603733,LINC00645
233901_at,0.01025555,2.93980715,
230982_at,0.01025744,1.82133052,SOX1
232034_at,0.01029248,3.02497188,LINC00537
215117_at,0.01029513,-2.35978031,RAG2
229626_at,0.0103244,-2.01735821,CCDC184
228988_at,0.01034701,-1.39281,ZNF711
1560922_s_at,0.01035923,-1.79001917,ZNF169
1564749_at,0.01036754,1.9196708,LOC100289045
230074_s_at,0.01038782,-1.84794683,C16orf58
1554306_at,0.01041062,2.16158488,ITPKB
226799_at,0.01043047,-2.43305648,FGD6
203700_s_at,0.0105073,-1.94197066,DIO2
239480_at,0.01051379,2.64928371,
210810_s_at,0.01051869,-1.57325842,SLC6A5
1554059_at,0.01053688,3.50861322,SETMAR
215381_at,0.01054007,1.47706096,MTOR
218156_s_at,0.01058509,2.13783551,TSR1
1561025_at,0.01061059,2.65336498,CDKAL1
1568638_a_at,0.01061725,-1.76817022,IDO2
242516_x_at,0.01064476,-3.07037297,RBM46
218138_at,0.01065607,-2.54732021,MKKS
204660_at,0.01067895,-1.39406737,GFER
1565130_at,0.0106859,2.5209022,MAP3K2
1556212_x_at,0.01070746,-1.6674573,
205539_at,0.01070826,-2.62275339,AVIL
1561316_at,0.01072548,-1.51734342,
243334_at,0.01073014,1.85393045,CACNA1D
243842_at,0.01075314,2.84000572,
239593_at,0.01080292,2.26086311,TMEM213
1559354_a_at,0.01084862,2.07942608,
226162_at,0.01086029,-2.22605115,SLC30A6
215191_at,0.01087,2.02050294,
210821_x_at,0.01090077,2.34437392,CENPA
1560464_at,0.01092434,1.44904608,TSPAN10
237300_at,0.01093024,1.16734296,PSMA3
1559796_at,0.01093352,1.74938996,EBF3
201526_at,0.01094009,-2.1735641,ARF5
222555_s_at,0.01096696,-1.88309466,MRPL44
215579_at,0.01097648,1.66695733,APOBEC3G
234195_at,0.01099654,-1.76477331,TNFRSF10C
234105_at,0.01102936,-2.44562234,
237605_at,0.01103297,-2.22278154,
242161_at,0.01105751,2.76768403,
239033_at,0.01106105,1.34027511,
214030_at,0.01106279,1.1509996,CRYBG3
236757_at,0.01107106,1.34872818,
217617_at,0.01109587,1.72574591,
1559060_a_at,0.01110165,2.08271747,FNIP1
1563376_at,0.01112684,-1.87055157,LOC101929174
1561212_at,0.01112834,-2.4013379,
226430_at,0.01117399,1.09940659,RELL1
226355_at,0.01121012,-2.38420112,POC1A
1556447_at,0.01122354,-1.6579955,LINC00606
237785_at,0.01123612,-1.70999538,ASB14
244405_s_at,0.01124451,-2.2023113,
227253_at,0.0112544,1.53273585,CP
202133_at,0.0112649,1.34313283,WWTR1
1562165_at,0.01128669,-1.3373591,
244889_at,0.0112892,1.44440382,LOC400499///LOC388210
208016_s_at,0.01131326,-1.88350985,AGTR1
202662_s_at,0.01132328,2.00876108,ITPR2
1557373_at,0.01134069,-2.21270564,LINC01141
227492_at,0.01136642,1.33723401,OCLN
90265_at,0.01138671,-1.74612968,ADAP1
226621_at,0.01140319,2.24446768,OSMR
1569132_s_at,0.01140538,2.07448213,ARSK
241345_at,0.01142749,1.34312784,MIR186///ZRANB2
206772_at,0.01143372,-1.75832426,PTH2R
1564315_at,0.01143883,-2.52363748,C8orf49
241696_at,0.01144405,2.4200908,CNTLN
1558887_at,0.01144764,-1.84952605,ZNF816-ZNF321P///ZNF321P
222827_s_at,0.01148987,-2.90432666,KLHL41
206319_s_at,0.01158705,-2.14300137,EPPIN-WFDC6///EPPIN
1557717_at,0.01160409,-3.02613546,LINC00550
234118_at,0.01166246,-2.28885102,
1555205_at,0.01170448,-2.41196714,
227362_at,0.01170733,1.74867489,SLC2A4RG
1568914_at,0.01171035,-2.39982483,OPN5
235709_at,0.01173247,-1.677247,GAS2L3
227509_x_at,0.01173464,1.53162069,
222733_x_at,0.01176032,-1.2480804,RRP1
244476_at,0.01176424,1.87516802,
1552813_at,0.01177778,-2.76159241,KLF14
214640_at,0.01177985,-1.55274831,UNC93A
244216_at,0.01178767,1.88009504,
1561519_at,0.01179024,-2.43005407,LOC101927346
1558011_at,0.0118019,1.20650065,LOC441081
237472_at,0.01180375,-1.99196791,SOX1
1569305_a_at,0.0118064,-2.6782714,
1557642_at,0.01182773,-2.65820752,IQCA1
1556229_at,0.01184906,1.9344111,
242341_x_at,0.01189368,1.7241965,GLYCTK
224356_x_at,0.01190221,2.37594952,MS4A6A
238934_at,0.01193616,-2.82184401,
240043_at,0.01195492,2.11258957,PRR32
232411_at,0.01196833,-1.10418817,KCNJ6
1563997_at,0.01196893,-2.84015242,CEP41
1561606_at,0.01197748,-2.94262274,
226855_at,0.01199388,-2.03547106,PDP2
1559928_at,0.01199398,-1.98001741,PAPPA
228729_at,0.01201127,-2.58770182,CCNB1
228778_at,0.01204417,2.3318628,MCPH1
207400_at,0.01204582,-1.5330817,NPY5R
230672_at,0.01205113,-2.35272502,
216277_at,0.01205271,-2.59629894,BUB1
1558692_at,0.01205442,1.45238284,GLMP
1568650_a_at,0.0120619,-1.51151268,LOC105370943
1556388_a_at,0.01207261,-2.24195481,LOC100507389
238025_at,0.0120758,-2.35404829,MLKL
1561817_at,0.01209811,-1.72852607,
220381_at,0.01213948,-1.87204927,ARHGAP28
209335_at,0.01214508,1.44119619,DCN
239725_at,0.0121517,-1.18696415,PGAP1
222797_at,0.01221408,-2.12089072,DPYSL5
1565848_at,0.01223026,1.63195507,ZNF428
231140_at,0.01223631,-2.38096607,TPPP2
1557638_at,0.01228428,-1.59017674,LOC101929748
222519_s_at,0.0123195,1.91695094,IFT57
209803_s_at,0.01232911,2.23956454,PHLDA2
237269_at,0.01233767,2.32260979,
242878_at,0.01237563,1.79835585,
224603_at,0.01239414,-1.45849454,SNHG16///SNORD1C///SNORD1A
230470_at,0.01241677,-1.79679993,DSCR9
224394_at,0.01242565,-1.84741881,RNF7
218440_at,0.01243395,1.05578278,MCCC1
214982_at,0.01244293,1.79765094,LOC101929240///SNRNP200
207445_s_at,0.01245975,-2.01482799,CCR9
212318_at,0.0124716,-1.71342218,TNPO3
240730_at,0.01247959,2.37021114,
1553326_at,0.01249317,1.82550126,RXFP2
1566042_at,0.01251226,-1.8167337,
214129_at,0.01252322,1.55199281,LOC101930416///LOC101929792///LOC100996724///PDE4DIP
229669_at,0.01252532,-1.8412474,CCDC144NL-AS1
1569624_at,0.01253052,1.34567003,
232848_at,0.01257023,-1.66616545,MIR4500HG
1552386_at,0.01259022,2.66760508,GAPT
232375_at,0.01259337,-1.98781004,
1562590_at,0.01265205,-2.54877219,PRTG
230478_at,0.01265571,-2.26258184,OIT3
212696_s_at,0.01267888,-1.74141191,RNF4
201555_at,0.01269537,1.4996347,MCM3
206590_x_at,0.01272101,-2.27856388,DRD2
221610_s_at,0.01274908,-1.56853314,STAP2
212347_x_at,0.01277135,2.15109344,MIR4800///MXD4
216160_at,0.01281959,-2.03717658,
1555741_at,0.0128314,1.9192234,MRAP
238635_at,0.01284139,2.42023674,TMEM267
232993_at,0.01285356,-2.12913646,SYNJ1
230268_at,0.01285605,2.70210804,
203328_x_at,0.01288275,2.56577,IDE
240633_at,0.01288399,2.51237567,DOK7
214885_at,0.01288718,2.21495349,KAT8
201130_s_at,0.01292576,2.51028012,CDH1
1561002_at,0.01299352,-1.71503548,
212939_at,0.01303936,-2.0373019,COL6A1
1564383_s_at,0.01305271,2.18323978,FLJ35934
1569812_at,0.0130822,-2.63419848,
1552908_at,0.01311855,2.03020102,GCSAML
217796_s_at,0.01312293,0.98285169,NPLOC4
240985_at,0.01313301,1.62686456,
235528_at,0.013142,1.6545594,GUCA1B
224292_at,0.01318131,2.15409407,TTTY13
219839_x_at,0.01320494,-2.45435418,TCL6
231692_at,0.01320883,-1.71137559,PIGG
242666_at,0.01321596,2.35116722,PIK3IP1-AS1
234705_at,0.01323908,2.23415984,CATX-1
1553912_at,0.01328359,-2.42288234,LINC00955
214390_s_at,0.01328654,-1.08555105,BCAT1
210616_s_at,0.01329892,1.04954764,SEC31A
217182_at,0.01330079,-1.17249893,MUC5AC
202219_at,0.01332918,1.10380507,SLC6A8
207092_at,0.01334226,2.12004929,LEP
207481_at,0.01336361,-2.24862225,
216133_at,0.01341047,2.89237896,YME1L1
233500_x_at,0.01342551,1.77192773,CLEC2D
204316_at,0.01343951,2.16293362,RGS10
241679_at,0.01347197,2.00634922,
235117_at,0.01351633,2.33865128,CHAC2
241254_at,0.01357502,-1.86082752,
207558_s_at,0.01357528,-2.72393687,PITX2
235492_at,0.0135807,1.39689347,RNF217
221771_s_at,0.01358466,-1.48211398,MPHOSPH8
240807_at,0.0135876,-1.65710811,LINC01187
221809_at,0.01358934,-1.85882407,RANBP10
241862_x_at,0.01359048,-2.25885682,C19orf45
206817_x_at,0.01359707,1.74898049,CELF3
1553608_a_at,0.01361184,-2.60676858,LINC00189
219476_at,0.01365077,-2.03923167,C1orf116
239911_at,0.01367118,-2.0690841,ONECUT2
207217_s_at,0.01367315,-2.03479568,NOX1
237454_at,0.01368663,-2.29238476,
244536_at,0.01369495,2.24119979,
215863_at,0.01369919,2.06522178,TFR2
235503_at,0.01372193,-2.66007139,ASB5
1559266_s_at,0.01373525,1.26429217,SKIDA1
216540_at,0.01376904,-2.48444037,YME1L1
217937_s_at,0.01377551,1.62035229,HDAC7
203370_s_at,0.01378093,2.04543284,PDLIM7
1558117_s_at,0.01378307,1.84661734,USP31
232578_at,0.01378469,-2.96016246,CLDN18
238370_x_at,0.0138427,-2.00330244,
226547_at,0.01385682,2.59050752,KAT6A
209907_s_at,0.01386023,-2.23833567,ITSN2
225047_at,0.01386949,-1.18072512,NUP58
231427_at,0.01387007,-1.98333623,LOC284648
1552738_a_at,0.01387789,-2.14574746,ST7L
209233_at,0.01388686,-2.57655812,EMG1
1562716_at,0.01388733,-2.51065221,LOC284632
239434_at,0.0139115,-2.5806175,FGFR1OP
206328_at,0.01392092,-1.38938167,CDH15
215627_at,0.01392327,-1.19659242,LOC101926913
203458_at,0.01392869,1.88022557,SPR
204511_at,0.01394806,-1.65981692,FARP2
240716_at,0.01394992,-1.72750816,TTC23
205396_at,0.0139675,1.97250805,SMAD3
218470_at,0.01396799,1.42750786,YARS2
242239_at,0.01397229,1.1167079,NSUN6
221453_at,0.01397561,1.14150449,G6PC2
203637_s_at,0.01400534,1.27586346,MID1
233673_at,0.01405216,-1.98213499,
240162_at,0.01406274,-1.65206778,LINC01511
236686_at,0.01407162,-2.11460863,MVK
209131_s_at,0.0140841,2.17379229,SNAP23
1567386_at,0.01409503,-1.82659113,
215923_s_at,0.01409603,-2.649703,PSD4
230521_at,0.01410882,-1.35179039,ARHGEF39
1560764_at,0.01414784,-1.74649697,ARHGAP22
232849_at,0.01416971,-2.13046803,LOC100128988
224543_at,0.01417162,-2.68984353,SVEP1
208182_x_at,0.01418234,-2.35028376,IFNA14
1569124_at,0.01418605,-2.5322914,LRRC63
202616_s_at,0.01419714,-1.32211406,MECP2
223844_at,0.01424933,-2.17829619,ADAMTS13
213378_s_at,0.01426128,-2.11724061,LOC642846///DDX12P///DDX11
225669_at,0.01427613,-1.97782377,IFNAR1
205928_at,0.01430611,1.84086241,ZNF443
236134_at,0.01431456,2.03620775,DCAF7
231421_at,0.01432235,-1.84511596,LINC00710
1566124_a_at,0.01432436,-2.01451552,FABP6
231620_at,0.01436948,-2.56716702,LOC101929315
1553443_at,0.01437333,-2.17575416,FER1L6-AS1
1556224_a_at,0.01438426,-2.26532652,ZNF783///LOC155060
221981_s_at,0.01439753,1.89527152,WDR59
1562854_at,0.01440095,-2.09434444,CCDC181
221582_at,0.01441293,-1.24157491,HIST3H2A
231438_x_at,0.01441419,-1.42336345,CDH8
244450_at,0.01445239,2.33072648,
203150_at,0.0144639,-1.61324611,RABEPK
207039_at,0.01448983,1.69474463,CDKN2A
1558682_at,0.01450076,2.11595812,HMGA2
1552276_a_at,0.01454155,-1.88396991,VPS18
202937_x_at,0.01457679,-1.4605218,RRP7A
220296_at,0.01459074,-2.29080951,
228367_at,0.0146025,2.12141509,ALPK2
215617_at,0.01465627,-2.48288521,SPATS2L
204623_at,0.01465958,2.05806961,TFF3
222030_at,0.01466527,2.07477141,SIVA1
203233_at,0.01466968,2.16840342,IL4R
206867_at,0.01467383,-2.1607569,GCKR
1557052_at,0.01468168,-1.77458795,
230016_at,0.01468399,1.5582383,LOC100506538///NDUFAF6
204595_s_at,0.01471077,2.60537046,STC1
1570108_at,0.01472332,-1.46963245,
229870_at,0.01472384,2.18483125,LOC644656
1554468_s_at,0.01473551,1.6556271,FBF1
233522_at,0.01476681,2.22313796,MEF2C-AS1
1570032_at,0.01477511,-2.59562622,AP3B2
234318_x_at,0.01480765,1.6449936,NDOR1
242650_at,0.01483719,1.44310682,
1561566_at,0.01484877,-2.3583555,LINC01098
228313_at,0.01484909,-1.8316693,GPRC5B
218760_at,0.01485457,-2.381598,COQ6
236300_at,0.01485508,-2.82124456,PDE3A
1563130_a_at,0.0148661,1.36441861,
241049_at,0.01487503,-1.48995081,LOC100996542
231330_at,0.01491816,-2.77700809,LINC00445
239367_at,0.01493423,-2.44633059,BDNF
213181_s_at,0.01495343,-1.40648495,MOCS1
243203_at,0.01496147,-1.4926082,
214024_s_at,0.01498578,-1.89445501,DGCR6L
207626_s_at,0.01498716,1.67642904,SLC7A2
240193_at,0.01499119,-1.59534865,
216237_s_at,0.01504821,-2.52090483,MCM5
1556639_at,0.0150503,-2.37274655,LOC100996455
241760_x_at,0.01506061,2.37783528,RORA
223720_at,0.01507901,-2.77186282,SPINK7
229790_at,0.01509132,1.85646557,TERF2
241215_at,0.01509202,1.84918566,
227570_at,0.01512457,2.34729746,TMEM86A
1569783_at,0.01513904,-2.48291445,LRRD1
233848_x_at,0.01514182,1.71473257,ZNF221
208417_at,0.01515527,-1.86787013,FGF6
1563420_at,0.01516595,-2.06984935,XGY2///XG
233062_at,0.01519384,-1.6994613,GMDS-AS1
214446_at,0.01523117,1.73909604,ELL2
1555834_at,0.01523702,-3.51817439,UCHL1
1570048_at,0.01528068,1.68188903,DNAJC24
238369_s_at,0.01528514,-2.51005416,LINC01607
228783_at,0.0152879,1.64487746,BVES
227008_at,0.01529288,-1.05827959,HDDC3
1565595_at,0.01529726,2.10153791,
229931_at,0.01529791,-2.10702098,ZNF775
1568126_at,0.0153271,2.35305483,ANXA2
216176_at,0.01536057,1.79331792,HCRP1
1557004_at,0.01537205,-2.65347849,LOC100505902///LOC285389
1555407_s_at,0.01539106,2.21414528,FGD3
1566105_at,0.0153935,1.7837627,MFN2
1553181_at,0.01539735,1.88392657,DDX31
241146_at,0.01543399,-3.04280692,MAGI2-AS2
235092_at,0.01544209,1.25052177,
241350_at,0.01544416,-2.51096542,FBXL22
207346_at,0.01545713,1.60348827,STX2
1555342_a_at,0.01546881,2.00276133,UNC5C
208880_s_at,0.01547609,-1.93830566,PRPF6
219948_x_at,0.01547818,1.83134513,UGT2A3
210291_s_at,0.01549316,-1.90910684,ZNF174
1561042_at,0.0155432,2.67828573,CASC7///AGO2
204580_at,0.01557183,-2.62732562,MMP12
238620_at,0.01559928,1.10693582,
219664_s_at,0.01562099,1.57607753,DECR2
220191_at,0.01567014,-1.89435561,GKN1
231420_at,0.01567119,-1.83009243,GGN
225214_at,0.01568582,-1.78136915,LOC100129034
232173_at,0.01569269,-1.64457919,CLEC2L
243669_s_at,0.0156957,-2.50790014,PRAP1
208473_s_at,0.01571894,-2.12886055,GP2
220350_at,0.015719,-2.05232247,ZNF235
220752_at,0.01572351,-2.68806294,LOC51145
219416_at,0.0157715,2.03857348,SCARA3
1558423_at,0.01578626,1.15244484,LINC00265
242707_at,0.01581874,1.41143509,MED23
220407_s_at,0.01592998,2.1136037,TGFB2
234904_x_at,0.01593599,-2.59673259,ELAVL4
244213_at,0.01593659,-2.08450015,
1561116_at,0.01593924,-1.75529885,
1552929_at,0.01594741,-2.85405845,GRK7
1557767_at,0.01595599,-2.59337386,NANOS2
212103_at,0.01600277,-2.17502478,KPNA6
234418_x_at,0.01602323,2.4257585,CD44
1557560_at,0.01603951,2.15119748,DSE
1566836_at,0.01603963,1.29025446,
209692_at,0.0160608,1.90401293,EYA2
1561348_at,0.01607826,1.54978972,LOC339874
1569614_s_at,0.01608264,-1.93385407,LCN8
218602_s_at,0.01609846,2.39008504,HAUS6
240685_at,0.01614385,-2.4159998,LINC01095
218729_at,0.01615334,2.40946751,LXN
1569380_a_at,0.01618496,1.25038694,HERPUD1
226047_at,0.01618987,3.20092219,MRVI1
233804_at,0.01620997,2.41070658,LINC00544
224133_at,0.01621547,1.14661648,
1557085_at,0.01622383,-2.75469387,OOSP2
241437_s_at,0.01623538,-1.95979267,EP400NL
234671_at,0.01625313,-2.17704346,KRTAP4-2
213707_s_at,0.01627359,-2.08540673,DLX5
206129_s_at,0.01629195,-2.58541602,ARSB
1570124_at,0.01630318,2.03907679,SLC29A4
206222_at,0.01630832,1.82547485,TNFRSF10C
1561260_at,0.01631221,-2.91415909,
231705_at,0.01634286,2.66547821,RIDA
211087_x_at,0.01640519,-2.60632959,MAPK14
224343_x_at,0.0164134,2.40097122,YME1L1
222348_at,0.01645497,-2.32182461,MAST4
223704_s_at,0.01645733,-1.40362621,DMRT2
242601_at,0.0164783,-2.13847656,HEPACAM2
204898_at,0.01648356,-2.00523309,SAP30
227812_at,0.01649275,-2.2972672,TNFRSF19
237344_at,0.01649421,-1.84362582,LINC01539
242721_at,0.01650601,1.17050999,
201073_s_at,0.01651652,1.79744107,SMARCC1
1561096_at,0.01652303,-2.51406217,LINC01091
201656_at,0.01654823,1.02481361,ITGA6
1553746_a_at,0.01655856,-2.53831681,OTOGL
232589_at,0.01657582,2.11216515,LOC102606465
244816_at,0.01659957,-2.38697599,
233169_at,0.01659963,2.22485767,ZNF350
235019_at,0.01660409,1.37482877,CPM
210791_s_at,0.0166166,1.72080919,ARHGAP32
237097_at,0.01664474,2.19858486,EHD4
242572_at,0.01665633,1.43161348,
219143_s_at,0.01665708,-1.65003981,RPP25
226420_at,0.01665958,1.23268409,MECOM
214233_at,0.01669096,-2.06123439,GGA2
203608_at,0.01669284,-2.366622,ALDH5A1
1569183_a_at,0.01673106,2.26410069,CHM
236569_at,0.01674743,-1.96604826,
204672_s_at,0.0167849,2.00746997,ANKRD6
228353_x_at,0.01678569,-1.13620192,UBASH3B
243391_x_at,0.0167976,-2.00593829,
238886_at,0.0167991,1.22380682,TMED10
218359_at,0.01680722,-1.57206986,NRSN2
228903_at,0.0168304,2.29075625,CES4A
243659_at,0.01683115,1.78216672,
212966_at,0.0168372,2.28694418,HIC2
241890_at,0.01684886,-1.1600474,
201010_s_at,0.01686223,1.08515626,TXNIP
204894_s_at,0.01689823,1.45292057,AOC3
238882_at,0.0169417,-1.95255596,
228119_at,0.01696152,1.01266275,LRCH3
242928_at,0.01698401,-2.73917701,TMED3
207599_at,0.01699363,-2.95291928,MMP20
224550_s_at,0.01700195,2.23240422,MRVI1
212858_at,0.01700331,2.3694016,PAQR4
215108_x_at,0.01700799,-2.1115234,TOX3
234053_at,0.01700925,-1.61723459,
217085_at,0.01705247,-2.17409975,
216132_at,0.01706307,2.22233645,
233009_at,0.01706604,-1.91341911,
202080_s_at,0.01707063,1.37701325,TRAK1
238310_at,0.01711336,2.02082767,
218601_at,0.01711941,-1.53610955,URGCP
1559282_at,0.01714605,-2.63228058,
221993_s_at,0.01716146,-2.06369077,TSR3
216118_at,0.0171889,-1.90849396,
227123_at,0.01721869,-2.53435268,RAB3B
222739_at,0.01723775,-1.78581062,TMEM62
224073_at,0.01725391,-1.75470793,LINC01521
237977_at,0.01728752,-2.04367374,LOC100996349
1566498_at,0.01730482,2.39673882,
243062_at,0.01741949,1.67634856,FLCN
204162_at,0.01742737,-2.40598104,NDC80
207338_s_at,0.01743218,2.26175926,ZNF200
222004_s_at,0.01745459,2.46287118,DOCK6
1569097_at,0.01745723,-1.73467407,TP53BP1
238217_at,0.01748692,-1.40387853,
237751_x_at,0.0175085,-2.47463226,
1555323_at,0.01751944,-2.46863307,ABCB9
218428_s_at,0.01755167,-1.53821888,REV1
230214_at,0.01755894,1.11259936,MRVI1
212206_s_at,0.01756413,1.44856041,H2AFV
237208_at,0.01756823,-1.69834718,WDR61
244107_at,0.0176169,-1.99808695,DSC3
236761_at,0.01763179,2.31853811,LHFPL3
238692_at,0.01763829,-1.91324767,BTBD11
211142_x_at,0.01764156,-1.32599882,HLA-DOA
1569647_at,0.01767867,-1.78303256,LOC643623
1553440_at,0.01768534,1.83598218,AQP4-AS1
201427_s_at,0.01768826,0.9798333,SEPP1
220131_at,0.01770915,1.9671694,FXYD7
1555086_at,0.01771429,-1.99816111,STAT5B
236988_x_at,0.01776045,1.88133321,ITGB2
217180_at,0.01778705,-1.85378596,BMS1P20
205201_at,0.01781742,-1.37989101,GLI3
213207_s_at,0.01781933,1.99230054,GOSR2
240725_at,0.01782719,1.28476075,
1569772_x_at,0.01787521,-2.46609528,LYPD4
219739_at,0.01791768,-1.73039617,RNF186
1555567_s_at,0.01794652,-2.38349942,LMOD3
215756_at,0.01795564,-1.29194537,LINC01136
223481_s_at,0.01798113,1.14767528,MRPL47
213796_at,0.01799442,-2.11051405,SPRR1A
231228_at,0.01801804,-1.70577652,BCL2L1
207987_s_at,0.01802594,2.43956372,GNRH1
240189_at,0.01802972,-1.918651,ACOXL
241897_at,0.01803573,2.03297368,
207618_s_at,0.01803751,-1.4743462,BCS1L
220049_s_at,0.0180621,2.55064564,PDCD1LG2
234679_at,0.01807925,-1.77019408,KRTAP9-3
221289_at,0.01811697,-1.16826244,DLX6
1568683_at,0.0181605,1.381797,SNAI3-AS1
241976_at,0.01817487,1.59978185,TCEA3
227218_at,0.01818554,-2.01520166,CARMIL2
227864_s_at,0.01818616,1.65808874,MVB12A
218704_at,0.01819116,-1.62353804,RNF43
214973_x_at,0.01820151,-1.71565343,IGHD
211319_at,0.01822996,-1.55864654,RAE1
1559005_s_at,0.01824724,1.26055738,CNTLN
1564238_a_at,0.01825079,1.86234556,WDR49
215503_at,0.01825627,-2.79041323,SPINT3
206600_s_at,0.01825886,1.76212606,SLC16A5
1556499_s_at,0.01826596,1.48285162,COL1A1
208608_s_at,0.0182775,-1.69969321,SNTB1
1554122_a_at,0.01831991,1.5674112,HSD17B12
237479_at,0.01833332,-2.43701609,
227106_at,0.01834838,-1.57655279,TMEM198B
214582_at,0.01842179,-1.30820231,PDE3B
219269_at,0.01844459,1.06151273,HMBOX1
224959_at,0.01844734,1.38925793,SLC26A2
1553472_at,0.01845166,-2.25047331,LOC150596
1559449_a_at,0.01847841,2.46166559,ZNF254
224483_s_at,0.01850224,-1.26276529,MFSD9
234327_at,0.01852996,-1.51104111,LOC105370888
233115_at,0.01853505,-2.6048574,
213589_s_at,0.01854518,-1.79863431,B3GNTL1
1560863_a_at,0.01854874,-2.62275001,
228502_at,0.01857593,-1.70993023,RPS6KA6
220769_s_at,0.01858947,2.25936601,WDR78
238313_at,0.01866207,-1.45836601,
228364_at,0.01867327,-2.30664372,ZNF784
231618_s_at,0.0186896,-1.5286299,SUN3
231104_at,0.01869724,-1.97676858,TDRD5
230605_at,0.01869748,1.42196132,
1562903_at,0.01870253,-2.69825601,FAM86B3P
238567_at,0.01873783,2.42258371,SGPP2
226509_at,0.0187538,1.56615941,ZNF641
204255_s_at,0.01875703,-2.05523986,VDR
201601_x_at,0.0187574,1.97116843,IFITM2///IFITM1
204001_at,0.01877531,-1.03417906,SNAPC3
229281_at,0.01881351,1.10494678,NPAS3
209017_s_at,0.0188207,1.51660617,LONP1
227258_at,0.01883965,-1.67061065,CACUL1
208605_s_at,0.01886534,1.9005769,NTRK1
1556687_a_at,0.01887765,-2.32705226,LOC101927308///CLDN10
1559712_at,0.01888126,-1.66670266,LINC00689
