ID,P.Value,logFC,Gene.symbol
234904_x_at,0.00927135,-2.15474263,ELAVL4
226709_at,0.00931584,-2.3602136,ROBO2
236369_at,0.00932927,1.7594697,TSPY26P
232630_at,0.00935308,2.86370296,APIP
219960_s_at,0.00936555,-1.62654939,UCHL5
208545_x_at,0.00937068,1.773127,TAF4
239215_at,0.00937691,-2.3366394,LOC100289495
1561607_at,0.00937846,-2.07243965,LOC101929384
1555703_at,0.00938738,-1.82523734,ST3GAL3
220329_s_at,0.00938772,1.33782813,RMND1
202995_s_at,0.00940224,-2.03925536,FBLN1
212710_at,0.00946813,-2.5488715,CAMSAP1
216021_s_at,0.00954361,-2.12802659,GLRA3
1557857_a_at,0.0095552,2.23128568,
229453_at,0.00956275,-2.63845073,PDIA3
203817_at,0.00956667,-1.65908617,GUCY1B3
207508_at,0.00956702,-2.020627,ATP5G3
225987_at,0.00961474,-1.35258904,STEAP4
209642_at,0.0096326,2.31687541,BUB1
242741_x_at,0.00965553,2.31288453,
238044_at,0.00965903,1.47469515,
237954_x_at,0.00975987,1.26132099,ARHGEF40
1554615_at,0.00976038,2.27927414,
217697_at,0.00979352,-2.39580791,
229770_at,0.00980313,-1.16641017,GLT1D1
219145_at,0.00981559,-1.30723638,ADGRL1
229761_at,0.00981745,-1.39653818,LOC440173
241758_at,0.0098413,-1.42288818,NUP93
227294_at,0.0098465,-2.00706603,ZNF689
235066_at,0.00984931,-1.24395034,MAP4
239913_at,0.00986328,-2.1007133,SLC10A4
207463_x_at,0.00990106,-2.03034914,PRSS3
214776_x_at,0.0099411,-1.46029599,XYLB
232956_at,0.00994156,1.93250409,
1566727_at,0.009958,2.76962553,
241257_at,0.00995825,2.30557952,
224292_at,0.00996259,2.49321957,TTTY13
231750_at,0.00996441,1.38730821,PCDHB4
238831_at,0.0099709,-1.2532116,TMEM33
202273_at,0.00998234,1.36765573,PDGFRB
203857_s_at,0.00998949,1.72593259,MIR7110///PDIA5
238401_at,0.01002613,-1.85875139,ENDOV
238313_at,0.01003409,-1.88638444,
236784_s_at,0.01005751,2.36934204,
242873_at,0.01007492,1.88165843,LOC101928100
213277_at,0.01007785,2.258803,ZFP36L1
225420_at,0.01009292,-1.7392589,GPAM
225653_at,0.01009896,-1.97880988,TGFBRAP1
53991_at,0.01014747,2.72179448,DENND2A
227345_at,0.01015436,1.76143285,TNFRSF10D
203072_at,0.01016937,-1.60236176,MYO1E
207445_s_at,0.01017792,-2.28236336,CCR9
241191_at,0.01020387,2.2935287,
234621_at,0.01021734,-2.50430713,
1564319_at,0.01022176,2.27418793,FAM71E2
235482_at,0.01022329,1.71218774,PCBP1-AS1
242239_at,0.01023928,1.30455062,NSUN6
206506_s_at,0.0102457,-1.52085026,SUPT3H
231644_at,0.01025929,2.4220823,
214446_at,0.01028226,1.89352403,ELL2
AFFX-r2-Bs-thr-5_s_at,0.01028346,2.84288879,
212817_at,0.01034954,2.19560906,DNAJB5
239830_at,0.01035446,-2.34263845,
230111_at,0.01036854,-2.15903066,
221089_at,0.01040598,-2.2286454,NOX3
221186_at,0.01043972,1.98960792,LOC100131532
243403_x_at,0.01046442,2.30906952,CPM
224945_at,0.01052637,2.89873561,BTBD7
241120_s_at,0.01053751,-2.23430948,CDC20B
1564240_at,0.0105471,1.92762248,LOC100130856///PSPN
240692_at,0.01054837,1.73362537,MGC34796
1564514_at,0.01054872,-2.11205557,SNRK
37796_at,0.0105535,2.08440058,SAP25///LRCH4
1560980_a_at,0.01058475,-2.36003863,
236139_at,0.01058646,1.20486048,
205805_s_at,0.01059275,2.02469911,ROR1
213584_s_at,0.01059513,1.41552707,CREBZF
207456_at,0.01060268,-1.50508476,HNF4G
226612_at,0.01060678,-1.9303749,UBE2QL1
1556427_s_at,0.01064806,3.33951856,LRRN4CL
201656_at,0.01067143,1.22914103,ITGA6
232035_at,0.01069091,2.35907588,HIST1H4H
231015_at,0.01074123,1.64102008,KLF15
240496_at,0.01075391,1.94645521,
1563993_at,0.0107918,-2.10745551,LOC101929268
232752_at,0.01080715,-2.10165826,LOXL1-AS1
239747_s_at,0.01087703,1.48492749,
205489_at,0.01087957,-1.31931756,CRYM
237865_x_at,0.01088352,1.52623755,
218215_s_at,0.01088793,-2.19652759,NR1H2
49306_at,0.01089352,1.45902852,RASSF4
1558371_a_at,0.01089431,1.90322702,ERICH1
237352_at,0.01091929,1.99981926,
244385_at,0.01094533,2.11299272,KDM4C
210866_s_at,0.01096236,1.21518506,CNOT4
241356_at,0.01097262,-2.26283719,SDR42E1
61297_at,0.01097399,1.53478748,CASKIN2
206731_at,0.01100653,-1.29711256,CNKSR2
1555490_s_at,0.01108687,1.97589205,PDZD3
1562415_a_at,0.01111928,-1.88185098,SPOCD1
237120_at,0.01115236,-1.96996229,KRT77
1559449_a_at,0.01116573,2.70651215,ZNF254
1563919_a_at,0.01116779,1.8415684,CEP89
216562_at,0.01121376,-1.90787966,
234404_at,0.0112144,-1.7139391,CAND2
200803_s_at,0.01121581,1.52560901,TMBIM6
1556749_at,0.01122588,-2.25897912,
209444_at,0.01124528,-1.31289649,RAP1GDS1
1563707_at,0.01128063,1.32078395,LOC105369748
229792_at,0.01130588,2.86341719,KLHL17
203031_s_at,0.01131222,-1.85615693,UROS
215749_s_at,0.01131492,2.31122123,GORASP1
1566776_at,0.01133667,2.11863956,DNAH1
211261_at,0.01133999,-2.33464606,NUP214
231183_s_at,0.0113604,1.52692016,JAG1
1559755_at,0.01139187,2.61699979,C21orf62-AS1
205816_at,0.0114139,1.36942892,ITGB8
235652_at,0.01142838,-1.75564598,
235984_at,0.01145018,-3.27133843,
1562165_at,0.01146577,-2.7037593,
236601_at,0.01150576,-1.42175735,LOC101927479
224557_x_at,0.01152614,-1.78344704,P2RX2
226108_at,0.01158822,1.66526861,ZC3H18
1561030_at,0.01159069,2.05844737,TMC7
211878_at,0.01160604,2.00157028,
228138_at,0.011629,2.35780632,ZSCAN25
213907_at,0.01167972,-1.97247773,EEF1E1
216803_at,0.0116932,-2.99350158,PDLIM5
1561042_at,0.01169675,3.29853263,CASC7///AGO2
241069_at,0.01170757,1.18168803,
202376_at,0.01171728,1.90829345,SERPINA3
202782_s_at,0.01173105,-2.04551017,INPP5K
243029_at,0.01173122,1.98144461,KREMEN1
210542_s_at,0.01173238,2.43438357,SLCO3A1
1556439_at,0.011749,-2.11685908,
231625_at,0.01177505,-1.96841404,SLC22A9
210398_x_at,0.01178421,-1.62657402,FUT6
209680_s_at,0.01179213,-1.84474319,KIFC1
230030_at,0.01179829,-1.99667198,HS6ST2
220487_at,0.01180336,-1.82418293,SNTG2
227326_at,0.01180549,-2.15002132,MXRA7
1557704_a_at,0.01182728,1.65948053,7-Mar
240770_at,0.011847,-2.11289467,TMEM171
231699_at,0.0118531,2.134038,NFKBIA
236846_at,0.01186966,-1.82573189,MIR646HG
234533_at,0.01193268,2.20684929,BCL2L14
238030_at,0.01194264,-1.70455684,ZNF268
241728_at,0.01194466,2.78253596,
223285_s_at,0.01195467,2.55635211,ST6GALNAC4
1558201_s_at,0.0119622,-1.30007586,SLC4A1AP
233848_x_at,0.01197196,1.7085352,ZNF221
229412_at,0.01197558,1.7642896,TAF8
205157_s_at,0.01198058,1.72173861,KRT17///JUP
242122_at,0.01199825,2.32249903,
213046_at,0.01201036,1.65239144,PABPN1
221267_s_at,0.01201402,-1.44742368,ABHD17A
209282_at,0.01201517,1.90334315,PRKD2
216171_at,0.01204417,2.02641206,
228133_s_at,0.01206932,-2.23124547,MYH11
1568661_at,0.01207298,2.07297191,
239041_at,0.01209763,1.63938288,HIST1H2AK
240646_at,0.01210787,2.41275978,GIMAP8
1569306_at,0.01211229,2.64710083,LOC105371622
230458_at,0.01213133,-1.98500466,SLC45A1
211636_at,0.01213392,-1.86867217,LOC102723407///IGHV4-31///IGHM///IGHG4///IGHG1///IGHA2///IGHA1
238065_at,0.01215232,1.88208882,TPM3
204668_at,0.01215349,1.88146278,RNF24
215237_at,0.0121544,2.53253163,DOCK9
220556_at,0.01218245,2.06811649,ATP1B4
1570173_at,0.01218862,-2.28870822,INTS7
1560507_at,0.01223348,-1.88646568,AWAT1
1562586_at,0.01229603,-1.88388669,
207921_x_at,0.01230649,2.29453991,PAX8
1553166_at,0.01231144,-2.12382009,CDH24
2028_s_at,0.01231407,-1.64282923,E2F1
1556126_s_at,0.01231745,-1.98131647,
231179_at,0.01234194,1.77619801,IP6K3
216967_at,0.01234628,-1.20345447,GAP43
240652_at,0.01239061,1.52354692,
220811_at,0.01241292,-2.42951116,PRG3
208187_s_at,0.01242366,2.66449475,
241408_at,0.01242927,-2.1284674,CRIPAK
218481_at,0.01245865,-2.22867209,EXOSC5
220660_at,0.01245898,2.17081296,LINC00474
220896_at,0.01248017,-1.35662168,FBXL18
1564823_at,0.01248487,-2.31578908,CDC42BPG
216275_at,0.01248752,2.47190397,BUB1
1558011_at,0.01249159,1.32594772,LOC441081
239976_at,0.01249188,1.66009275,ACAD9
225441_x_at,0.01251358,1.42719268,NAA38
1553079_at,0.01251796,-2.11190226,TRIM40
223153_x_at,0.01252124,1.47529295,TMUB1
1553986_at,0.01252204,1.74225606,RASEF
1553136_at,0.01258135,1.9354178,KCTD18
223969_s_at,0.0125847,2.20933325,RETNLB
1563228_x_at,0.01258825,1.96981559,SLC38A10
231828_at,0.0125941,-1.90058632,PSMD5-AS1
1560297_at,0.01259717,2.67651424,
1552872_at,0.01260372,1.93467195,ASMTL-AS1
218201_at,0.01261564,-2.15670434,NDUFB2
225004_at,0.01270001,1.77441748,TMEM101
209279_s_at,0.01272205,1.97591525,NSDHL
202716_at,0.01275311,1.99879208,PTPN1
228143_at,0.01276357,2.20546675,CP
1555520_at,0.01279556,-2.50157462,PTCH1
206300_s_at,0.01279936,-2.31695678,PTHLH
239534_at,0.01281042,-2.80230144,
204589_at,0.01282833,-1.16981134,NUAK1
223179_at,0.01283623,1.43742882,YPEL3
227253_at,0.01284397,1.37359512,CP
209778_at,0.01285336,-2.00637721,TRIP11
206425_s_at,0.01288423,-1.68731093,TRPC3
212239_at,0.01288624,-1.67066115,PIK3R1
217937_s_at,0.01288773,1.68705932,HDAC7
220125_at,0.01290002,2.48701118,DNAI1
1556474_a_at,0.01291043,-2.96571602,LOC285097
204127_at,0.01294199,-2.67912357,RFC3
225156_at,0.0129551,1.94385553,ELOF1
226003_at,0.01296132,-1.14452432,KIF21A
224132_at,0.01297878,1.16157492,
201313_at,0.01297971,-1.24842922,ENO2
1562630_at,0.01300789,-1.79139642,LOC101928651
1554886_a_at,0.01302018,3.01625418,MLXIP
231134_at,0.01302497,-2.05429426,SCP2D1
242665_at,0.0131037,1.24137714,FMNL2
202299_s_at,0.0131074,-1.6803725,LAMTOR5
241890_at,0.01311581,-1.97415597,
210731_s_at,0.0131829,1.74778724,LGALS8
203132_at,0.01318344,1.61674403,RB1
217183_at,0.01325471,2.45207545,SPC24
1556865_at,0.01326585,-2.45177085,
229452_at,0.0133114,-1.8442026,TMEM88
1570197_at,0.0133168,2.54427854,
242675_x_at,0.01331779,1.41507063,
238206_at,0.01332008,-2.31168651,RXFP1
238567_at,0.01332979,2.61983872,SGPP2
213529_at,0.01335843,-1.64125216,ZNF688
204776_at,0.01337012,1.63626052,THBS4
209682_at,0.01337504,2.00694853,CBLB
204282_s_at,0.01342389,1.86848239,FARS2
215437_x_at,0.01343219,-2.03651381,BAZ2A
35626_at,0.013442,1.62663763,SGSH
1555843_at,0.01347688,-2.98973275,HNRNPM
230096_at,0.01348862,-1.72456254,
244662_at,0.01349918,-2.07850133,MBD5
211562_s_at,0.0135079,2.14360267,LMOD1
1553622_a_at,0.01351391,2.47092718,FSIP1
222147_s_at,0.01351404,2.23860559,ACTR5
239727_at,0.01352702,-2.15667009,MIR1247///DIO3OS
207134_x_at,0.01353039,-1.79936795,TPSB2
204532_x_at,0.01354405,-2.00603302,UGT1A1///UGT1A4///UGT1A9///UGT1A6///UGT1A8///UGT1A10
239643_at,0.01355818,1.78513264,LOC100129516
214985_at,0.01360401,-1.78116491,EXT1
1561274_at,0.01360531,-2.13278926,CRYBB2P1
242442_x_at,0.01361907,-2.7925927,TRMT10A
218025_s_at,0.01365041,1.27959146,ECI2
227901_at,0.01366146,-2.24743573,LOC648987
211037_s_at,0.01367415,-2.02208507,MBOAT7
218248_at,0.01371122,1.39576362,FAM111A
1570080_at,0.01371353,-3.58074008,HIPK1-AS1
221122_at,0.01373575,-1.93462174,HRASLS2
1552269_at,0.0137519,2.50826911,SPATA17
204071_s_at,0.01377865,1.20447847,TOPORS
210291_s_at,0.0137937,-1.83850975,ZNF174
240929_at,0.01380655,1.96415863,RBPMS-AS1
222086_s_at,0.01384746,2.48547901,WNT6
203915_at,0.01385893,-2.42563663,CXCL9
242878_at,0.01387683,1.95677659,
236328_at,0.01388495,-1.28677136,ZNF806///ZNF285
234368_at,0.01388728,1.96048869,
236185_at,0.01390209,-2.39347544,NHLRC2
241991_at,0.01390413,-1.93678678,
211685_s_at,0.01390624,-1.16526424,NCALD
1553058_at,0.01393363,2.07970514,GIPC3
216599_x_at,0.01395518,-2.07426399,SLC22A6
213165_at,0.01395526,-2.75912848,CEP350
1558738_at,0.01395553,1.78669684,NOL3
222858_s_at,0.01399237,-2.01303426,DAPP1
1565597_at,0.01399565,-2.03297349,
235679_at,0.01399619,1.6307199,
210297_s_at,0.01399702,-2.14753718,MSMB
1552694_at,0.01400288,-1.4860419,SLC2A13
1559995_at,0.01400395,1.69521051,SAMD14
209368_at,0.01403663,2.21506645,EPHX2
206316_s_at,0.01404183,1.29366611,KNTC1
237705_at,0.01404184,-1.8952612,
1556618_at,0.01407159,-2.32948468,ELK4
205704_s_at,0.01407984,2.36429648,ATP6V0A2
1561780_at,0.01411536,-2.23103064,
1563420_at,0.01413289,-1.75653086,XGY2///XG
210757_x_at,0.01418193,1.64636913,LOC101926921///DAB2
1559393_at,0.01421701,1.56102747,ALDH1L2
1569405_at,0.01422175,2.5832622,LOC102724708
1559210_at,0.01427839,2.45990855,
1561431_at,0.01428491,2.4374068,
213022_s_at,0.01429088,1.81265371,UTRN
219749_at,0.01431029,-1.65742676,SH2D4A
207339_s_at,0.0143294,-1.72787673,LTB
222830_at,0.01436337,-1.47878895,GRHL1
1562731_s_at,0.01436407,-2.43703726,MDS2
230492_s_at,0.01437452,-2.81535736,GPCPD1
205840_x_at,0.01439685,-2.12727153,GH1
206327_s_at,0.01442621,1.72044511,CDH15
211612_s_at,0.01443779,1.2694137,IL13RA1
210973_s_at,0.01443931,1.99435468,FGFR1
1556536_at,0.0144545,-2.37102522,LOC729224
210586_x_at,0.01447568,2.06985944,RHD
205396_at,0.01447848,1.87723837,SMAD3
230170_at,0.01451091,-2.42182721,OSM
205540_s_at,0.0145143,-1.85203313,RRAGB
226415_at,0.01454174,-1.94366895,VAT1L
243297_at,0.01455062,2.01765837,
222105_s_at,0.01456334,2.14025024,NKIRAS2
208689_s_at,0.01458321,1.34845147,RPN2
1563719_a_at,0.01458917,-1.85819025,
201554_x_at,0.0145912,-1.98165761,GYG1
243276_at,0.01459595,2.09568225,ALS2CL
215809_at,0.01462562,1.81500754,CYP2D6
233516_s_at,0.01463171,2.02973982,SPAG17
201143_s_at,0.01463289,-1.39652744,EIF2S1
230923_at,0.01463588,-1.44581288,FAM19A1
223327_x_at,0.01463651,1.17440625,GOLGA2P10
237391_at,0.01463912,1.78081053,
240197_at,0.01465766,-2.5968706,SYN2
234860_at,0.01468267,-2.18884744,
208898_at,0.01468437,-1.32697125,ATP6V1D
230866_at,0.01469187,-2.28006089,CYSLTR1
223784_at,0.01474899,2.22229072,TMEM27
210821_x_at,0.01475289,2.10751634,CENPA
212466_at,0.01476106,1.34809122,SPRED2
200662_s_at,0.01478226,-1.14772301,TOMM20
231228_at,0.01478814,-1.77195889,BCL2L1
1566474_at,0.01479103,1.88799161,
233767_at,0.01479551,-2.33622631,HHLA1
223975_at,0.01482498,1.91899533,TRIM51
204109_s_at,0.01488067,2.35721459,NFYA
240976_at,0.01488111,2.39280047,
216928_at,0.01491092,1.61569985,TAL1
1552370_at,0.01494009,-2.41854832,C4orf33
242581_at,0.01496602,-1.98355812,MAP3K15
240340_at,0.01497886,-1.79284747,SPATA3
1556328_at,0.0150415,-2.56724309,PCDH10
1556810_a_at,0.01504168,2.640326,
228023_x_at,0.01504351,-1.33311703,ACTG1P4///RNPC3///AMY2B
241019_at,0.01507258,-2.67005633,
241345_at,0.01509388,1.4257093,MIR186///ZRANB2
207982_at,0.01512293,1.93639379,HIST1H1T
1567856_x_at,0.01514646,2.42938706,ZNF29P
1563091_at,0.01516237,2.34200575,
218156_s_at,0.01517363,2.18607072,TSR1
242208_at,0.01517924,-2.31147287,ZNF37BP
201073_s_at,0.01518454,1.84913761,SMARCC1
220131_at,0.01519037,1.97951582,FXYD7
1557131_at,0.01520658,1.35699103,SSSCA1-AS1
202219_at,0.01522433,1.25217372,SLC6A8
231737_at,0.01522757,-1.70600512,CACNG4
232642_at,0.0152502,-2.06498179,VWA5B2
1561562_at,0.01526857,2.226462,
1561034_at,0.01532023,-1.72356851,
224040_at,0.01532909,2.38541876,TTTY5
1553698_a_at,0.01534501,-1.47057289,CCSAP
1557429_s_at,0.01535703,-1.7930263,FAM227B
209660_at,0.01538243,4.07054127,TTR
1557312_at,0.01539276,2.12618239,LINC01465
1557501_a_at,0.01544146,1.8993291,
1566243_at,0.01549365,1.8349305,
1569230_at,0.01550744,-1.36388953,
220499_at,0.01552748,2.53193286,FNDC8
1554409_at,0.01553292,2.09696771,RCC1L
238209_at,0.01553978,-2.29883095,
236173_s_at,0.01555017,2.26965269,LRIG1
225028_at,0.0155683,-1.83598512,LINC01420
243855_at,0.01557292,-1.73393193,
218920_at,0.01559518,1.88052791,FAM193B
213589_s_at,0.01561767,-2.04990783,B3GNTL1
1562794_at,0.01562375,-1.92787916,
207547_s_at,0.01564713,1.28971176,FAM107A
215473_at,0.01566303,1.58881598,
211010_s_at,0.01569094,-1.50785984,NCR3
1564794_at,0.01573553,2.33127805,
232058_at,0.01574588,1.21893957,
239593_at,0.01578147,2.24957146,TMEM213
231012_at,0.01578782,2.09634381,SLC35G1
220846_s_at,0.01579902,1.43904533,LOC100506504
221379_at,0.01581311,-1.85170942,
204517_at,0.01582627,1.36133313,PPIC
217073_x_at,0.01587421,-1.70177447,APOA1
216728_at,0.01588649,-2.77615516,
220030_at,0.01588967,-1.39365703,STYK1
207802_at,0.01590181,-2.26663371,CRISP3
244531_at,0.01592024,1.73574081,NNT
210835_s_at,0.01592316,1.4717639,CTBP2
1552523_a_at,0.01592938,-1.89248361,TIGD4
210912_x_at,0.01594331,1.864156,GSTM4
231730_at,0.01596876,-2.64369605,SEPSECS
1553352_x_at,0.01597318,1.26140686,ERVW-1
219220_x_at,0.01597654,-1.53103489,MRPS22
241106_at,0.0159841,-1.70292232,
236788_at,0.01600638,-1.85003881,LOC102724323
1560908_at,0.01601245,2.30509518,
1565839_a_at,0.01602044,-2.22860327,LOC101929162
234563_at,0.01603493,1.63679905,
232245_at,0.01603581,-1.62423654,SLC25A34
210496_at,0.0160845,1.67993972,NAG18
220064_at,0.01608586,-1.91405639,LOC100506124///TTC21B
237228_at,0.01609053,-1.56271363,ZDHHC1
230797_s_at,0.01610153,1.24283049,LINC01191
216433_s_at,0.01610761,-1.2759217,PRDM2
1560475_at,0.01612323,1.65157573,LOC100129455
218881_s_at,0.01612781,2.10749132,FOSL2
222866_s_at,0.01614442,2.03825768,FLVCR2
213039_at,0.01614613,1.11657785,ARHGEF18
241496_at,0.01614934,-2.00979845,BTNL9
228502_at,0.01616287,-1.35394604,RPS6KA6
209755_at,0.0162069,-1.59379892,NMNAT2
214059_at,0.01620888,-2.46637778,IFI44
208501_at,0.01622734,-2.19851917,GFI1B
1564544_x_at,0.01624011,1.79073494,
211051_s_at,0.01625464,-1.8653981,EXTL3
242871_at,0.01625884,2.5892019,PAQR5
1555041_a_at,0.01631572,2.35346445,NAGA
243963_at,0.0163446,-2.25557483,
234205_at,0.01637376,2.04539865,
206817_x_at,0.01638225,1.70934336,CELF3
221877_at,0.01638228,1.47180787,IRGQ
218411_s_at,0.01638266,-1.33987433,MBIP
237766_at,0.01640417,-1.90842221,ATP9B
206587_at,0.01641333,-2.55531746,CCT6B
209582_s_at,0.01641792,-2.00190509,CD200
241355_at,0.01644495,2.17110249,HR
208084_at,0.01645452,-2.61273835,LOC100505984///ITGB6
214939_x_at,0.01651746,2.04357036,AFDN
206805_at,0.01653219,-1.64545598,SEMA3A
223883_s_at,0.01656489,-2.2399056,STK31
229649_at,0.01658052,-1.20311193,NRXN3
1558184_s_at,0.01658767,2.20240793,ZNF17
210118_s_at,0.01658787,-2.22269508,IL1A
235368_at,0.01664013,-1.79094611,ADAMTS5
208190_s_at,0.01669187,1.90436271,LSR
243014_at,0.01670444,2.06752378,
240425_x_at,0.01672685,-1.31964461,ROBO2
215756_at,0.01673772,-1.91698504,LINC01136
223941_at,0.01674068,-2.05973155,FBXO24
236389_x_at,0.01674685,1.22406127,
1566538_at,0.01675095,2.26981814,MAGI1
233804_at,0.0167967,2.28317253,LINC00544
230016_at,0.0168237,1.76050383,LOC100506538///NDUFAF6
236868_at,0.0168599,1.51369899,
212786_at,0.01686703,-1.9476119,CLEC16A
1563573_at,0.01690473,-2.36511323,
211912_at,0.01691001,1.84627603,MERTK
1557049_at,0.01692486,-1.55937759,BTBD19
223968_at,0.01694411,1.98664882,ZNF44
227063_at,0.01694636,2.10369653,TMEM256
231719_at,0.01696813,-1.63611201,TOR1AIP2
202357_s_at,0.01697641,2.09152059,CFB
208539_x_at,0.01697942,-1.58154497,SPRR2B
205113_at,0.01697944,-1.3025207,NEFM
232060_at,0.01698078,-2.09855976,ROR1
213633_at,0.01698649,1.77181204,SH3BP1
222843_at,0.01698728,-1.43621205,FIGNL1
239776_at,0.01699712,-2.09952119,TMEM232
1554341_a_at,0.01699787,1.86174051,HELQ
1557801_x_at,0.01700965,-1.25953734,C11orf31
200777_s_at,0.01703622,-1.21827151,BZW1
244891_x_at,0.01704118,-1.81223549,
1569132_s_at,0.01704572,2.20623545,ARSK
236156_at,0.01707769,1.35222627,LOC101926887///LIPA
240189_at,0.01708722,-2.03385407,ACOXL
225779_at,0.01708935,-1.45005226,SLC27A4
239346_at,0.01709295,-1.8028089,GTF2H3
228177_at,0.0170956,2.6471367,CREBBP
233582_at,0.01709638,-2.12353396,LOC115110
239733_at,0.01712785,-1.75294481,DYDC2
222810_s_at,0.01715586,2.2079648,RASAL2
240421_x_at,0.01720412,-1.72329669,SAV1
244704_at,0.01721107,-3.49700587,NFYB
223321_s_at,0.01724764,2.24824262,FGFRL1
205499_at,0.01725789,1.8676651,SRPX2
215831_at,0.01726662,1.28060126,
204067_at,0.01727297,2.2730797,SUOX
222926_at,0.0172776,1.8878871,DCDC2
1559737_at,0.01731107,-2.03377582,
209880_s_at,0.01734218,1.61900203,SELPLG
216627_s_at,0.01734752,2.07208948,B4GALT1
214912_at,0.01738179,2.38586446,
239527_at,0.01738194,1.21532959,RAB3GAP1
221237_s_at,0.01742674,2.05546777,OSBP2
218351_at,0.01742749,-1.29937307,COMMD8
218550_s_at,0.01743541,1.81997949,LRRC20
1568784_at,0.01749812,2.21765426,LOC102725116
218694_at,0.01749845,-1.13601474,ARMCX1
203418_at,0.01751907,2.49296482,CCNA2
241987_x_at,0.01755706,2.45328628,SNX31
216529_at,0.0175714,2.08393543,
243568_at,0.0175762,1.89577105,
204583_x_at,0.01758553,-1.87843285,KLK3
237977_at,0.01759335,-2.05725975,LOC100996349
1556758_at,0.01760788,1.53233256,FAM208B
237512_at,0.01762525,1.98443273,NAV2-AS2
229577_at,0.01768314,-2.06851503,GPAT4
231783_at,0.01768316,-1.68232346,CHRM1
222580_at,0.01770933,-1.07589987,ZNF644
242771_at,0.01772074,2.27316267,TTN
206242_at,0.01772479,-1.12502404,TM4SF5
242907_at,0.01776544,1.19311423,GBP2
226497_s_at,0.0177779,1.12152944,FLT1
214116_at,0.0177974,-2.30898881,BTD
244132_x_at,0.01782374,1.2559556,ZNF518A
206097_at,0.01783014,-1.71010102,SLC22A18AS
218170_at,0.01783099,-1.39759835,ISOC1
222346_at,0.01787053,-2.04636512,LAMA1
212305_s_at,0.01787214,-1.95210495,MIA3
239258_at,0.01787859,1.11876246,
222488_s_at,0.01787922,-1.04872211,DCTN4
232225_at,0.0178909,1.71255685,
1552695_a_at,0.01792028,-1.22613923,SLC2A13
241378_at,0.01794336,1.81478276,MIB2
221239_s_at,0.01795237,-1.99818757,FCRL2
1560378_at,0.01796083,2.22148252,GRIK1-AS2
203527_s_at,0.0179783,-1.38692403,APC
216760_at,0.01806813,1.18614071,HRASLS2
238094_at,0.01806955,-2.10978509,LOC101928728
222287_at,0.0180766,-2.28622983,TRDN
213439_x_at,0.01809271,1.16007589,RUNDC3A
218601_at,0.01813366,-1.7448307,URGCP
